condition,mode,backend,frame,robot,received,root_present,root_active,root_near_target,root_r,target_detected,output_count,root_extracted,extra_negative,extra_positive,history,base_r,base_I,integral_change,own_r,peer_r,own_a,peer_a,own_positive_gate,peer_positive_gate,both_curvature_allowed,censor_shift,without_negative_r,without_negative_root_extracted,without_negative_target_detected
intermittent,shared,GCE,172,2,True,True,True,True,0.003239819414369726,False,10,False,0.0,0.0,0.0,0.004116003756286433,-3.730349362740526e-14,0.0,,0.016778414182006426,,0.990008726928141,,6.233771503322093e-07,True,-0.24024455745521145,0.003239819414369726,False,False
intermittent,shared,GCE,173,1,False,True,True,True,0.02057656011779263,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
intermittent,shared,GCE,173,2,True,True,True,True,0.004376743178104368,False,10,False,0.0,0.0,0.0,0.004564900815812173,7.283063041541027e-14,0.0,,0.02057656011779263,,0.9846838742887911,,1.9103880657622083e-06,True,-0.0422809081887614,0.004376743178104368,False,False
intermittent,shared,GCE,174,1,True,True,True,True,0.0033277966807111854,False,10,False,0.0,0.0,0.0,0.005038391914580584,-1.1546319456101628e-14,0.0,0.02497763483992937,,0.9188273901864332,,6.921946322590038e-06,,True,-0.4164943203432738,0.0033277966807111854,False,False
intermittent,shared,GCE,174,2,True,True,True,True,0.0033277966807111854,False,10,False,0.0,0.0,0.0,0.005038391914580584,-1.1546319456101628e-14,0.0,,0.02497763483992937,,0.9188273901864332,,6.921946322590038e-06,True,-0.4164943203432738,0.0033277966807111854,False,False
intermittent,shared,GCE,175,1,True,True,True,True,0.003737561739777358,False,9,False,0.0,0.0,0.0,0.0044099894716472235,1.9539925233402755e-14,0.0,0.019224243332697566,,0.9831365822231011,,1.3220365964549928e-06,,True,-0.1661140227722102,0.003737561739777358,False,False
intermittent,shared,GCE,175,2,True,True,True,True,0.003737561739777358,False,9,False,0.0,0.0,0.0,0.0044099894716472235,1.9539925233402755e-14,0.0,,0.019224243332697566,,0.9831365822231011,,1.3220365964549928e-06,True,-0.1661140227722102,0.003737561739777358,False,False
intermittent,shared,GCE,176,1,True,True,True,True,0.00344727714227006,False,9,False,0.0,7.286461328042931e-07,0.0,0.0034472747096478563,-0.2660346158864133,-2.0540026568482972e-08,0.019202438450228718,0.0010394349025048073,0.9810304723671697,0.6430687527595061,8.766530953409263e-07,1.019139741727788e-274,False,0.0,0.00344727714227006,False,False
intermittent,shared,GCE,176,2,True,True,True,True,0.00344727714227006,False,9,False,0.0,7.286461328042931e-07,0.0,0.003447274709647807,-0.2660346158864275,-2.0540012357628257e-08,0.0010394349025048073,0.019202438450228718,0.6430687527595061,0.9810304723671697,1.019139741727788e-274,8.766530953409263e-07,False,0.0,0.00344727714227006,False,False
intermittent,shared,GCE,177,1,True,True,True,True,0.00346558022612158,False,8,False,0.0,2.618076448844307e-06,0.0,0.00346557195312898,-0.4639085532478715,-2.22583527609288e-07,0.018072629245952303,0.0016590061910054133,0.9813939528136708,0.7939242025541722,3.1136374777942522e-06,3.87985164319537e-256,False,0.0,0.00346558022612158,False,False
intermittent,shared,GCE,177,2,True,True,True,True,0.00346558022612158,False,8,False,0.0,2.618076448844307e-06,0.0,0.00346557195312898,-0.4639085532478715,-2.22583527609288e-07,0.0016590061910054133,0.018072629245952303,0.7939242025541722,0.9813939528136708,3.87985164319537e-256,3.1136374777942522e-06,False,0.0,0.00346558022612158,False,False
intermittent,shared,GCE,178,1,True,True,True,True,0.0032148195183231937,False,8,False,-0.02784878088973977,6.307383965382871e-06,0.0,0.003428137202659268,-0.5906793331604572,-0.03661736038443486,0.01707605094920859,0.0022147578467554977,0.9801830770884988,0.8448990091814073,7.793465692541195e-06,0.4512430044339555,True,0.0,0.0033053065309824156,False,False
intermittent,shared,GCE,178,2,True,True,True,True,0.0032148195183231937,False,8,False,-0.02784878088973977,6.307383965382871e-06,0.0,0.003428137202659268,-0.5906793331604572,-0.03661736038443486,0.0022147578467554977,0.01707605094920859,0.8448990091814073,0.9801830770884988,0.4512430044339555,7.793465692541195e-06,True,0.0,0.0033053065309824156,False,False
intermittent,shared,GCE,179,1,True,True,True,True,0.0021827079141163103,False,7,False,-0.060375344221675696,1.559742055056765e-05,0.0,0.002428135116295329,-0.5554091747247476,-0.04644349999314201,0.011433761511591757,0.0015531778179284606,0.9723946754845811,0.7947515096417949,2.4235374307100483e-05,0.7482680598563499,True,0.0,0.002318234212615948,False,False
intermittent,shared,GCE,179,2,True,True,True,True,0.0021827079141163103,False,7,False,-0.060375344221675696,1.559742055056765e-05,0.0,0.0024281351162953636,-0.5554091747247334,-0.04644349999315622,0.0015531778179284606,0.011433761511591757,0.7947515096417949,0.9723946754845811,0.7482680598563499,2.4235374307100483e-05,True,0.0,0.002318234212615948,False,False
intermittent,shared,GCE,180,1,True,True,True,True,0.0025807367993513873,False,9,False,0.0,0.0,0.0,0.003283286028341728,3.9968028886505635e-14,0.0,0.010724002716398635,,0.9800229733767575,,5.0564206868663915e-05,,True,-0.24147443469135865,0.0025807367993513873,False,False
intermittent,shared,GCE,180,2,True,True,True,True,0.0025807367993513873,False,9,False,0.0,0.0,0.0,0.003283286028341728,3.9968028886505635e-14,0.0,,0.010724002716398635,,0.9800229733767575,,5.0564206868663915e-05,True,-0.24147443469135865,0.0025807367993513873,False,False
intermittent,shared,GCE,181,1,True,True,True,True,0.002764661851360897,False,9,False,0.0,0.0,0.0,0.00411080127268956,-3.552713678800501e-15,0.0,0.016736563836817462,,0.9849514896204865,,1.9039243414655316e-05,,True,-0.39805041819802867,0.002764661851360897,False,False
intermittent,shared,GCE,181,2,True,True,True,True,0.002764661851360897,False,9,False,0.0,0.0,0.0,0.00411080127268956,-3.552713678800501e-15,0.0,,0.016736563836817462,,0.9849514896204865,,1.9039243414655316e-05,True,-0.39805041819802867,0.002764661851360897,False,False
intermittent,shared,GCE,182,1,True,True,True,True,0.0022015198255192305,False,9,False,0.0,0.0,0.0,0.00419601585680459,-6.838973831690964e-14,0.0,0.017428348699889285,,0.9845269651344857,,4.5012377068383724e-06,,True,-0.6469884150249801,0.0022015198255192305,False,False
intermittent,shared,GCE,182,2,False,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
intermittent,shared,GCE,183,1,True,True,True,True,0.004397107743257706,False,9,False,0.0,0.0,0.0,0.004397107743257706,1.865174681370263e-14,0.0,0.019113756438290892,,0.9887907134501468,,9.251911455543911e-06,,True,0.0,0.004397107743257706,False,False
intermittent,shared,GCE,183,2,True,True,True,True,0.004397107743257706,False,9,False,0.0,0.0,0.0,0.004397107743257706,1.865174681370263e-14,0.0,,0.019113756438290892,,0.9887907134501468,,9.251911455543911e-06,True,0.0,0.004397107743257706,False,False
intermittent,shared,GCE,184,1,True,True,True,True,0.0029569860969766953,False,10,False,0.0,0.0,0.0,0.0044674491949233735,-1.2434497875801753e-14,0.0,0.019720758267089918,,0.9782668254224958,,1.3532078147477672e-06,,True,-0.41416314815957733,0.0029569860969766953,False,False
intermittent,shared,GCE,184,2,True,True,True,True,0.0029569860969766953,False,10,False,0.0,0.0,0.0,0.0044674491949233735,-1.2434497875801753e-14,0.0,,0.019720758267089918,,0.9782668254224958,,1.3532078147477672e-06,True,-0.41416314815957733,0.0029569860969766953,False,False
intermittent,shared,GCE,185,1,True,True,True,True,0.002313163239997254,False,10,False,0.0,0.0,0.0,0.004262802146853325,4.529709940470639e-14,0.0,0.017979878945019817,,0.9839641743624479,,5.115341194615419e-07,,True,-0.613266840277352,0.002313163239997254,False,False
intermittent,shared,GCE,185,2,True,True,True,True,0.002313163239997254,False,10,False,0.0,0.0,0.0,0.004262802146853325,4.529709940470639e-14,0.0,,0.017979878945019817,,0.9839641743624479,,5.115341194615419e-07,True,-0.613266840277352,0.002313163239997254,False,False
intermittent,shared,GCE,186,1,True,True,True,True,0.0033358395522117426,False,10,False,0.0,0.0,0.0,0.004388056444176597,1.1546319456101628e-14,0.0,0.019036304285078583,,0.9881721049579316,,2.762523808151504e-07,,True,-0.27521831450525536,0.0033358395522117426,False,False
intermittent,shared,GCE,186,2,True,True,True,True,0.0033358395522117426,False,10,False,0.0,0.0,0.0,0.004388056444176597,1.1546319456101628e-14,0.0,,0.019036304285078583,,0.9881721049579316,,2.762523808151504e-07,True,-0.27521831450525536,0.0033358395522117426,False,False
intermittent,shared,GCE,187,1,False,True,True,True,0.01975533712151989,False,10,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
intermittent,shared,GCE,187,2,True,True,True,True,0.0060605128920794785,False,10,False,0.0,0.09693668526421487,0.0,0.005392733429366005,-0.5998693390427912,0.02047698640044704,0.004818444901188791,0.01975533712151989,0.931565926473224,0.9835590460733733,0.5111336604416992,3.9510670187184275e-07,True,0.0,0.0060605128920794785,False,False
intermittent,shared,GCE,188,1,True,True,True,True,0.015240782535323672,False,10,False,0.0,1.986548566576417e-07,0.0,0.015240780003896165,-0.4243324659604166,-2.998860004765902e-08,0.024843864719367562,0.021495260338064478,0.9217016448723413,0.9725224267979358,1.624034835608035e-06,0.08527125711186359,False,0.0,0.015240782535323672,False,False
intermittent,shared,GCE,188,2,True,True,True,True,0.015240782535323672,False,10,False,0.0,1.986548566576417e-07,0.0,0.015240780003896165,-0.4243324659604166,-2.998860004765902e-08,0.021495260338064478,0.024843864719367562,0.9725224267979358,0.9217016448723413,0.08527125711186359,1.624034835608035e-06,False,0.0,0.015240782535323672,False,False
intermittent,shared,GCE,189,1,True,True,True,True,0.008145702065027264,False,10,False,0.0,1.0426753420925484e-06,0.0,0.008145696273535195,-0.42831506061701585,-3.2584856857198474e-07,0.023383896904878295,0.006590610555171032,0.936018828080144,0.7690873059134323,4.6695876480379355e-06,3.59370077747914e-243,False,0.0,0.008145702065027264,False,False
intermittent,shared,GCE,189,2,True,True,True,True,0.008145702065027264,False,10,False,0.0,1.0426753420925484e-06,0.0,0.00814569627353531,-0.42831506061700164,-3.2584858278283946e-07,0.006590610555171032,0.023383896904878295,0.7690873059134323,0.936018828080144,3.59370077747914e-243,4.6695876480379355e-06,False,0.0,0.008145702065027264,False,False
intermittent,shared,GCE,190,1,True,True,True,True,0.006008331391499133,False,9,False,-0.0012901913005681968,4.46226443095409e-06,0.0,0.006186509925020729,-0.7304258778854535,-0.028117574253341715,0.02074069079060565,0.007823211362393447,0.9616156082614512,0.8968939451108902,9.32046915680532e-06,0,True,0.0,0.006016041625425833,False,False
intermittent,shared,GCE,190,2,True,True,True,True,0.006008331391499133,False,9,False,-0.0012901913005681968,4.46226443095409e-06,0.0,0.006186509925020729,-0.7304258778854535,-0.028117574253341715,0.007823211362393447,0.02074069079060565,0.8968939451108902,0.9616156082614512,0,9.32046915680532e-06,True,0.0,0.006016041625425833,False,False
intermittent,shared,GCE,191,1,True,True,True,False,0.006326635688508541,False,10,False,0.0,0.244898405187517,0.0,0.005849701566749034,-0.9918282909517773,-0.16604058726711468,0.019698612457790508,0.012370084075848846,0.9702214148848858,0.9522248935988681,1.712730397100851e-05,0.6630553118034258,True,0.0,0.006326635688508541,False,False
intermittent,shared,GCE,191,2,True,True,True,False,0.006326635688508541,False,10,False,0.0,0.244898405187517,0.0,0.005849701566749034,-0.9918282909517773,-0.16604058726711468,0.012370084075848846,0.019698612457790508,0.9522248935988681,0.9702214148848858,0.6630553118034258,1.712730397100851e-05,True,0.0,0.006326635688508541,False,False
intermittent,shared,GCE,192,1,True,True,True,False,0.007864848341825638,False,9,False,0.0,1.305251462701958e-05,0.0,0.007864820079784045,-0.7609743002675708,-9.430559081202716e-06,0.015284703595556911,0.018208850885805542,0.9593939836074947,0.9660160938480752,2.8965231660415617e-05,0,True,0.0,0.007864848341825638,False,False
intermittent,shared,GCE,192,2,True,True,True,False,0.007864848341825638,False,9,False,0.0,1.305251462701958e-05,0.0,0.007864820079783934,-0.7609743002675851,-9.430559066991862e-06,0.018208850885805542,0.015284703595556911,0.9660160938480752,0.9593939836074947,0,2.8965231660415617e-05,True,0.0,0.007864848341825638,False,False
intermittent,shared,GCE,193,1,True,True,True,False,0.008722366510803468,False,8,False,0.0,1.7038482134369966e-05,0.0,0.008722332277544795,-0.7316442661823723,-1.3079172673791106e-05,0.017134145146579016,0.018825682207577226,0.9549855352770029,0.9591007133868649,4.2692995181421554e-05,2.825165138526209e-271,True,0.0,0.008722366510803468,False,False
intermittent,shared,GCE,193,2,True,True,True,False,0.008722366510803468,False,8,False,0.0,1.7038482134369966e-05,0.0,0.008722332277544795,-0.7316442661823723,-1.3079172673791106e-05,0.018825682207577226,0.017134145146579016,0.9591007133868649,0.9549855352770029,2.825165138526209e-271,4.2692995181421554e-05,True,0.0,0.008722366510803468,False,False
intermittent,shared,GCE,194,1,True,True,True,False,0.00533216650569375,False,8,False,0.0,0.0,0.0,0.0057139472789500545,-5.5067062021407764e-14,0.0,0.03193876229049875,,0.9735989770041622,,2.912032822325779e-05,,True,-0.06953634875304981,0.00533216650569375,False,False
intermittent,shared,GCE,194,2,True,True,True,False,0.00533216650569375,False,8,False,0.0,0.0,0.0,0.0057139472789500545,-5.5067062021407764e-14,0.0,,0.03193876229049875,,0.9735989770041622,,2.912032822325779e-05,True,-0.06953634875304981,0.00533216650569375,False,False
intermittent,shared,GCE,195,1,True,True,True,True,0.0027047339784907003,False,8,False,0.0,0.0,0.0,0.0037109460683033874,-5.950795411990839e-14,0.0,0.013670552140708178,,0.9617110473668101,,6.83223653105217e-05,,True,-0.31729273627847654,0.0027047339784907003,False,False
intermittent,shared,GCE,195,2,True,True,True,True,0.0027047339784907003,False,8,False,0.0,0.0,0.0,0.0037109460683033874,-5.950795411990839e-14,0.0,,0.013670552140708178,,0.9617110473668101,,6.83223653105217e-05,True,-0.31729273627847654,0.0027047339784907003,False,False
intermittent,shared,GCE,196,1,True,True,True,True,0.0020941222354612433,False,8,False,0.0,0.0,0.0,0.004035630516035301,8.615330671091215e-14,0.0,0.01613745728736244,,0.9836309476895879,,4.537259640716254e-06,,True,-0.6579755440152057,0.0020941222354612433,False,False
intermittent,shared,GCE,196,2,True,True,True,True,0.0020941222354612433,False,8,False,0.0,0.0,0.0,0.004035630516035301,8.615330671091215e-14,0.0,,0.01613745728736244,,0.9836309476895879,,4.537259640716254e-06,True,-0.6579755440152057,0.0020941222354612433,False,False
intermittent,shared,GCE,197,1,True,True,True,True,0.0020242338615195326,False,8,False,0.0,0.0,0.0,0.004432608197333965,1.7763568394002505e-15,0.0,0.019418976494607117,,0.989509512350816,,5.988757368262294e-07,,True,-0.7862130556314995,0.0020242338615195326,False,False
intermittent,shared,GCE,197,2,True,True,True,True,0.0020242338615195326,False,8,False,0.0,0.0,0.0,0.004432608197333965,1.7763568394002505e-15,0.0,,0.019418976494607117,,0.989509512350816,,5.988757368262294e-07,True,-0.7862130556314995,0.0020242338615195326,False,False
intermittent,shared,GCE,198,1,True,True,True,True,0.0018908087612056431,False,8,False,0.0,0.0,0.0,0.004211824186142534,1.9539925233402755e-14,0.0,0.017558154995298045,,0.9887644315646149,,2.0956432114156905e-07,,True,-0.8032193190004975,0.0018908087612056431,False,False
intermittent,shared,GCE,198,2,True,True,True,True,0.0018908087612056431,False,8,False,0.0,0.0,0.0,0.004211824186142534,1.9539925233402755e-14,0.0,,0.017558154995298045,,0.9887644315646149,,2.0956432114156905e-07,True,-0.8032193190004975,0.0018908087612056431,False,False
intermittent,shared,GCE,199,1,True,True,True,True,0.0018680011934064872,False,8,False,0.0,0.0,0.0,0.004305111904295674,4.618527782440651e-14,0.0,0.018333517011058478,,0.9899581276637085,,2.954620649628855e-07,,True,-0.8373788103942843,0.0018680011934064872,False,False
intermittent,shared,GCE,199,2,False,False,False,False,,False,8,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
intermittent,shared,GCE,200,1,False,True,True,True,0.01413348569272988,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
intermittent,shared,GCE,200,2,True,True,True,True,0.0037739031793313214,False,8,False,0.0,0.0,0.0,0.0037739031793313214,-6.217248937900877e-14,0.0,,0.01413348569272988,,0.9870763535194853,,2.104664447686703e-07,True,0.0,0.0037739031793313214,False,False
intermittent,shared,GCE,201,1,True,True,True,True,0.0033667378847145636,False,9,False,0.0,0.0,0.0,0.005488770653234188,1.0658141036401503e-14,0.0,0.029530985999366686,,0.9533654455623057,,1.2241761338659694e-06,,True,-0.4908914880885531,0.0033667378847145636,False,False
intermittent,shared,GCE,201,2,True,True,True,True,0.0033667378847145636,False,9,False,0.0,0.0,0.0,0.005488770653234188,1.0658141036401503e-14,0.0,,0.029530985999366686,,0.9533654455623057,,1.2241761338659694e-06,True,-0.4908914880885531,0.0033667378847145636,False,False
intermittent,shared,GCE,202,1,True,True,True,True,0.0024819477479016837,False,9,False,0.0,0.0,0.0,0.004286239250626586,4.884981308350689e-14,0.0,0.01817536794022017,,0.9819347005627842,,7.903540863892796e-07,,True,-0.5481765013955471,0.0024819477479016837,False,False
intermittent,shared,GCE,202,2,True,True,True,True,0.0024819477479016837,False,9,False,0.0,0.0,0.0,0.004286239250626586,4.884981308350689e-14,0.0,,0.01817536794022017,,0.9819347005627842,,7.903540863892796e-07,True,-0.5481765013955471,0.0024819477479016837,False,False
intermittent,shared,GCE,203,1,True,True,True,True,0.002393330310391113,False,10,False,0.0,0.0,0.0,0.004813013850587929,-1.865174681370263e-14,0.0,0.022832802210604023,,0.9894584147708675,,3.8543627384238853e-07,,True,-0.7010660715364363,0.002393330310391113,False,False
intermittent,shared,GCE,203,2,False,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
intermittent,shared,GCE,204,1,True,True,True,True,0.004150756302319962,False,10,False,0.0,0.0,0.0,0.004150756302319962,1.4210854715202004e-14,0.0,0.017059256594327825,,0.9863152991475487,,3.789823652175279e-07,,True,0.0,0.004150756302319962,False,False
intermittent,shared,GCE,204,2,True,True,True,True,0.004150756302319962,False,10,False,0.0,0.0,0.0,0.004150756302319962,1.4210854715202004e-14,0.0,,0.017059256594327825,,0.9863152991475487,,3.789823652175279e-07,True,0.0,0.004150756302319962,False,False
intermittent,shared,GCE,205,1,True,True,True,True,0.0031630559327379313,False,10,False,0.0,0.0,0.0,0.004917943463008733,-2.1316282072803006e-14,0.0,0.02382015580862081,,0.9830902973877338,,4.776199644398499e-07,,True,-0.4431138275583537,0.0031630559327379313,False,False
intermittent,shared,GCE,205,2,True,True,True,True,0.0031630559327379313,False,10,False,0.0,0.0,0.0,0.004917943463008733,-2.1316282072803006e-14,0.0,,0.02382015580862081,,0.9830902973877338,,4.776199644398499e-07,True,-0.4431138275583537,0.0031630559327379313,False,False
intermittent,shared,GCE,206,1,False,True,True,True,0.021895086242998175,False,11,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
intermittent,shared,GCE,206,2,True,True,True,True,0.002644737503113537,False,10,False,0.0,0.0,0.0,0.004711366719966631,-4.796163466380676e-14,0.0,,0.021895086242998175,,0.9859672450502228,,3.823682733220339e-07,True,-0.5794804815115899,0.002644737503113537,False,False
intermittent,shared,GCE,207,1,True,True,True,True,0.0028081208980416865,False,10,False,0.0,0.0,0.0,0.005468831449972975,-3.9968028886505635e-14,0.0,0.029321958431679656,,0.9266531547922666,,2.043859979898485e-06,,True,-0.6692211938151544,0.0028081208980416865,False,False
intermittent,shared,GCE,207,2,True,True,True,True,0.0028081208980416865,False,10,False,0.0,0.0,0.0,0.005468831449972975,-3.9968028886505635e-14,0.0,,0.029321958431679656,,0.9266531547922666,,2.043859979898485e-06,True,-0.6692211938151544,0.0028081208980416865,False,False
intermittent,shared,GCE,208,1,True,True,True,True,0.002549225761482082,False,10,False,0.0,0.0,0.0,0.004819543503162945,-2.842170943040401e-14,0.0,0.022893671479108167,,0.9881016589545919,,4.0032476735499755e-07,,True,-0.639168238954964,0.002549225761482082,False,False
intermittent,shared,GCE,208,2,True,True,True,True,0.002549225761482082,False,10,False,0.0,0.0,0.0,0.004819543503162945,-2.842170943040401e-14,0.0,,0.022893671479108167,,0.9881016589545919,,4.0032476735499755e-07,True,-0.639168238954964,0.002549225761482082,False,False
intermittent,shared,GCE,209,1,True,True,True,True,0.0023336327044925424,False,10,False,0.0,0.0,0.0,0.0046310349757659516,3.197442310920451e-14,0.0,0.02116712937327758,,0.98829995578104,,4.0247704026823013e-07,,True,-0.6876596574886111,0.0023336327044925424,False,False
intermittent,shared,GCE,209,2,True,True,True,True,0.0023336327044925424,False,10,False,0.0,0.0,0.0,0.0046310349757659516,3.197442310920451e-14,0.0,,0.02116712937327758,,0.98829995578104,,4.0247704026823013e-07,True,-0.6876596574886111,0.0023336327044925424,False,False
intermittent,shared,GCE,210,1,True,True,True,True,0.002059171044553327,False,9,False,0.0,0.0,0.0,0.0042717870644267625,3.6415315207705135e-14,0.0,0.018054703057591368,,0.9874058415993209,,3.9556624288488046e-07,,True,-0.7319484028504579,0.002059171044553327,False,False
intermittent,shared,GCE,210,2,True,True,True,True,0.002059171044553327,False,9,False,0.0,0.0,0.0,0.0042717870644267625,3.6415315207705135e-14,0.0,,0.018054703057591368,,0.9874058415993209,,3.9556624288488046e-07,True,-0.7319484028504579,0.002059171044553327,False,False
intermittent,shared,GCE,211,1,True,True,True,True,0.001984689045206375,False,9,False,0.0,0.0,0.0,0.004382863599736216,1.0658141036401503e-14,0.0,0.01899193649734042,,0.9894484273783658,,3.293998567274082e-07,,True,-0.7946458864289294,0.001984689045206375,False,False
intermittent,shared,GCE,211,2,True,True,True,True,0.001984689045206375,False,9,False,0.0,0.0,0.0,0.004382863599736216,1.0658141036401503e-14,0.0,,0.01899193649734042,,0.9894484273783658,,3.293998567274082e-07,True,-0.7946458864289294,0.001984689045206375,False,False
intermittent,shared,GCE,212,1,True,True,True,True,0.0020998875208284255,False,9,False,0.0,0.0,0.0,0.004722581421469488,-5.329070518200751e-15,0.0,0.021997635436104387,,0.991247225672609,,2.8358256753062257e-07,,True,-0.8131034523064411,0.0020998875208284255,False,False
intermittent,shared,GCE,212,2,True,True,True,True,0.0020998875208284255,False,9,False,0.0,0.0,0.0,0.004722581421469488,-5.329070518200751e-15,0.0,,0.021997635436104387,,0.991247225672609,,2.8358256753062257e-07,True,-0.8131034523064411,0.0020998875208284255,False,False
intermittent,shared,GCE,213,1,True,True,True,True,0.0034093395634123115,False,9,False,0.0,5.490047863288949e-07,0.0,0.003409337710671698,-0.3514915456560752,-3.7146170583923777e-09,0.021682840447542876,0.0010653900877978623,0.9906006350168266,0.8046724848166887,4.6436732726077536e-07,0.5635902814645823,False,0.0,0.0034093395634123115,False,False
intermittent,shared,GCE,213,2,True,True,True,True,0.0034093395634123115,False,9,False,0.0,5.490047863288949e-07,0.0,0.003409337710671698,-0.3514915456560752,-3.7146170583923777e-09,0.0010653900877978623,0.021682840447542876,0.8046724848166887,0.9906006350168266,0.5635902814645823,4.6436732726077536e-07,False,0.0,0.0034093395634123115,False,False
intermittent,shared,GCE,214,1,True,True,True,True,0.0036788035525011707,False,9,False,-0.03322660882936709,3.521906577604092e-06,0.0,0.003943878761946913,-0.5532195626986471,-0.036620121127608485,0.022447611956096174,0.0020600331634712875,0.9852516417737135,0.8359395164414283,3.68007930039263e-06,0.6344279147555038,True,0.0,0.0038026184936636315,False,False
intermittent,shared,GCE,214,2,True,True,True,True,0.0036788035525011707,False,9,False,-0.03322660882936709,3.521906577604092e-06,0.0,0.003943878761946913,-0.5532195626986471,-0.036620121127608485,0.0020600331634712875,0.022447611956096174,0.8359395164414283,0.9852516417737135,0.6344279147555038,3.68007930039263e-06,True,0.0,0.0038026184936636315,False,False
intermittent,shared,GCE,215,1,True,True,True,True,0.004829000493251244,False,9,False,0.0,9.314369042188826e-06,0.0,0.004828969220225969,-0.7869331769755785,-2.8068367203815114e-06,0.019678210043142297,0.005628164410712912,0.9817900207703023,0.9354184557252905,1.0937490224346921e-05,1.1284270299747427e-126,True,0.0,0.004829000493251244,False,False
intermittent,shared,GCE,215,2,True,True,True,True,0.004829000493251244,False,9,False,0.0,9.314369042188826e-06,0.0,0.004828969220225969,-0.7869331769755785,-2.8068367203815114e-06,0.005628164410712912,0.019678210043142297,0.9354184557252905,0.9817900207703023,1.1284270299747427e-126,1.0937490224346921e-05,True,0.0,0.004829000493251244,False,False
intermittent,shared,GCE,216,1,True,True,True,True,0.0028500995841333693,False,9,False,0.0,0.0,0.0,0.004103339172910918,3.8191672047105385e-14,0.0,0.016676623804663466,,0.9716755235552738,,1.7413877490525606e-05,,True,-0.3657047513045244,0.0028500995841333693,False,False
intermittent,shared,GCE,216,2,True,True,True,True,0.0028500995841333693,False,9,False,0.0,0.0,0.0,0.004103339172910918,3.8191672047105385e-14,0.0,,0.016676623804663466,,0.9716755235552738,,1.7413877490525606e-05,True,-0.3657047513045244,0.0028500995841333693,False,False
intermittent,shared,GCE,217,1,True,True,True,True,0.0022912082704012984,False,9,False,0.0,0.0,0.0,0.00430075812366229,-1.7763568394002505e-15,0.0,0.01829697527082301,,0.9848182025083247,,3.440592081923031e-06,,True,-0.6317282034541964,0.0022912082704012984,False,False
intermittent,shared,GCE,217,2,False,False,False,False,,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
intermittent,shared,GCE,218,1,True,True,True,True,0.004078977021762814,False,9,False,0.0,0.0,0.0,0.004078977021762814,4.3520742565306136e-14,0.0,0.01648164946314301,,0.9864335010806662,,1.190700495705341e-06,,True,0.0,0.004078977021762814,False,False
intermittent,shared,GCE,218,2,True,True,True,True,0.004078977021762814,False,9,False,0.0,0.0,0.0,0.004078977021762814,4.3520742565306136e-14,0.0,,0.01648164946314301,,0.9864335010806662,,1.190700495705341e-06,True,0.0,0.004078977021762814,False,False
intermittent,shared,GCE,219,1,True,True,True,True,0.0029070923354607733,False,8,False,0.0,0.0,0.0,0.004560196679046244,-1.7763568394002505e-14,0.0,0.020534853930119057,,0.98066068288168,,9.86045482749921e-07,,True,-0.4518716697083036,0.0029070923354607733,False,False
intermittent,shared,GCE,219,2,True,True,True,True,0.0029070923354607733,False,8,False,0.0,0.0,0.0,0.004560196679046244,-1.7763568394002505e-14,0.0,,0.020534853930119057,,0.98066068288168,,9.86045482749921e-07,True,-0.4518716697083036,0.0029070923354607733,False,False
intermittent,shared,GCE,220,1,True,True,True,True,0.0024826467147421294,False,9,False,0.0,0.0,0.0,0.0046135007914531075,-7.105427357601002e-15,0.0,0.02100978206961106,,0.9865506115753947,,3.846870614045146e-07,,True,-0.6218001870426431,0.0024826467147421294,False,False
intermittent,shared,GCE,220,2,True,True,True,True,0.0024826467147421294,False,9,False,0.0,0.0,0.0,0.0046135007914531075,-7.105427357601002e-15,0.0,,0.02100978206961106,,0.9865506115753947,,3.846870614045146e-07,True,-0.6218001870426431,0.0024826467147421294,False,False
intermittent,shared,GCE,221,1,True,True,True,True,0.0022323001840627594,False,9,False,0.0,0.0,0.0,0.004489282398906232,-1.4210854715202004e-14,0.0,0.019910995599816513,,0.9878719385205713,,3.033385531860184e-07,,True,-0.7009249343750952,0.0022323001840627594,False,False
intermittent,shared,GCE,221,2,True,True,True,True,0.0022323001840627594,False,9,False,0.0,0.0,0.0,0.004489282398906232,-1.4210854715202004e-14,0.0,,0.019910995599816513,,0.9878719385205713,,3.033385531860184e-07,True,-0.7009249343750952,0.0022323001840627594,False,False
intermittent,shared,GCE,222,1,False,True,True,True,0.017884729087684268,False,9,False,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
intermittent,shared,GCE,222,2,True,True,True,True,0.00200430097162202,False,9,False,0.0,0.0,0.0,0.004251350708411391,-3.8191672047105385e-14,0.0,,0.017884729087684268,,0.987837335402321,,2.8221832791916766e-07,True,-0.7541954899260119,0.00200430097162202,False,False
