mode,condition,frame,robot,phase,left_count,right_count,common_labels,same_labels,exact,maximum_existence_difference,maximum_mean_difference,maximum_covariance_difference,equal
range,reliable,78,2,target_posterior,1,1,1,True,False,3.2039569775044185e-07,5.597234852243102e-05,6.770730137972691e-05,False
range,reliable,79,1,predicted,194,196,193,False,False,0.039315699550935945,3.489243536103608,0.0,False
range,reliable,79,1,local,186,186,184,False,False,0.045322292845755535,3.489243536103608,85.81183036261393,False
range,reliable,79,1,posterior,183,183,181,False,False,0.12344275774123925,3.4892435361037073,85.8118303626145,False
range,reliable,79,1,fused,187,188,186,False,False,0.12344275774123925,26.916740502193246,85.8118303626145,False
range,reliable,79,1,target_local,1,1,1,True,False,8.602468837271005e-08,1.86284558654215e-05,1.6490527929624577e-05,False
range,reliable,79,1,target_posterior,1,1,1,True,False,5.235210281950842e-07,2.832950583063487e-05,2.7030361921642765e-05,False
range,reliable,79,2,predicted,185,187,183,False,False,0.03931569955095898,1.4267950085509762,0.0,False
range,reliable,79,2,local,32,34,31,False,False,0.009470168169667038,1.4267950085509762,19.937877632377663,False
range,reliable,79,2,posterior,183,183,180,False,False,0.12344275774126767,1.4998176635868248,27.8236389060161,False
range,reliable,79,2,fused,187,188,184,False,False,0.12344275774126767,22.72033112729465,27.8236389060161,False
range,reliable,79,2,target_local,1,1,1,True,False,8.637896897756292e-07,5.597234852243102e-05,6.770730137972691e-05,False
range,reliable,79,2,target_posterior,1,1,1,True,False,5.235210281950842e-07,2.832950583063487e-05,2.7030361921642765e-05,False
range,reliable,80,1,predicted,194,194,192,False,False,0.12220833016382693,3.6343541190790702,0.0,False
range,reliable,80,1,local,188,189,187,False,False,0.06900630666651297,5.655324084704802,92.42790035173243,False
range,reliable,80,1,posterior,186,187,185,False,False,0.140310642396274,3.6343541190791413,92.42790035173402,False
range,reliable,80,1,fused,188,189,187,False,False,0.140310642396274,3.6343541190791413,92.42790035173402,False
range,reliable,80,1,target_local,1,1,1,True,False,5.935328669881557e-06,9.98573098445546e-05,0.0004058666231916419,False
range,reliable,80,1,target_posterior,1,1,1,True,False,2.106950497027249e-05,7.703941251330226e-05,0.0003755678112362659,False
range,reliable,80,2,predicted,183,183,180,False,False,0.12220833016385502,1.4998176635868248,0.0,False
range,reliable,80,2,local,27,28,26,False,False,0.06579770777073524,0.7572402678587643,27.8236389060161,False
range,reliable,80,2,posterior,186,187,183,False,False,0.140310642396274,2.4567408657401595,50.171306058463074,False
range,reliable,80,2,fused,188,189,185,False,False,0.140310642396274,2.4567408657401595,50.171306058463074,False
range,reliable,80,2,target_local,1,1,1,True,False,1.3283413525799759e-06,2.832950583063487e-05,2.867242989124108e-05,False
range,reliable,80,2,target_posterior,1,1,1,True,False,2.106950497027249e-05,7.703941251330226e-05,0.0003755678112362659,False
range,reliable,81,1,predicted,197,198,196,False,False,0.13890753597231126,3.7794647020545042,0.0,False
range,reliable,81,1,local,189,190,188,False,False,0.04517192429463179,9.246597756137884,99.29141874583343,False
range,reliable,81,1,posterior,185,187,184,False,False,0.3159703978608267,5.73737877531047,99.29141874583354,False
range,reliable,81,1,fused,189,190,188,False,False,0.3159703978608267,9.893260142973581,99.29141874583354,False
range,reliable,81,1,target_local,1,1,1,True,False,9.29736556631866e-07,2.9217694560657037e-05,6.992692300400449e-05,False
range,reliable,81,1,target_posterior,1,1,1,True,False,9.653506804596645e-06,3.770516402124002e-05,0.0001340417164943375,False
range,reliable,81,2,predicted,186,187,183,False,False,0.13890753597231126,2.4567408657401595,0.0,False
range,reliable,81,2,local,24,24,22,False,False,0.04296744548617144,1.7473417176667065,50.171306058463074,False
range,reliable,81,2,posterior,185,187,183,False,False,0.3159703978608548,5.73737877531047,67.34055240716643,False
range,reliable,81,2,fused,189,190,187,False,False,0.3159703978608548,9.893260142973581,87.24174075760084,False
range,reliable,81,2,target_local,1,1,1,True,False,5.045339616560618e-05,7.703941251330226e-05,0.0003755678112362659,False
range,reliable,81,2,target_posterior,1,1,1,True,False,9.653506804596645e-06,3.770516402124002e-05,0.0001340417164943375,False
range,reliable,82,1,predicted,195,197,194,False,False,0.3128106938822184,5.73737877531047,0.0,False
range,reliable,82,1,local,177,181,176,False,False,0.019438214734735875,3.9245752850298743,106.40238554491418,False
range,reliable,82,1,posterior,175,179,174,False,False,0.06964115513103486,3.924575285029981,106.40238554491316,False
range,reliable,82,1,fused,177,181,176,False,False,0.06964115513103486,3.924575285029981,106.40238554491316,False
range,reliable,82,1,target_local,1,1,1,True,False,7.218890168969594e-07,2.1392510036744028e-05,3.5316168842669526e-05,False
range,reliable,82,1,target_posterior,1,1,1,True,False,5.684028010488618e-06,2.7673307652076318e-05,4.955164452979943e-05,False
range,reliable,82,2,predicted,186,188,184,False,False,0.31281069388224625,5.73737877531047,0.0,False
range,reliable,82,2,local,18,18,17,False,False,0.3095671758604991,0.7039585827241583,15.431618528446243,False
range,reliable,82,2,posterior,175,179,173,False,False,0.06964115513103486,1.0026475403642685,48.910313863651474,False
range,reliable,82,2,fused,177,181,175,False,False,0.06964115513103486,1.0026475403642685,48.910313863651474,False
range,reliable,82,2,target_local,1,1,1,True,False,2.319806044526196e-05,4.121385962418955e-05,0.0001340417164943375,False
range,reliable,82,2,target_posterior,1,1,1,True,False,5.684028010710662e-06,2.7673307652076318e-05,4.955164452979943e-05,False
range,reliable,83,1,predicted,185,189,184,False,False,0.06894474357972447,4.069685868005337,0.0,False
range,reliable,83,1,local,176,180,175,False,False,0.01924383258738816,10.449025247170844,113.76080074897493,False
range,reliable,83,1,posterior,173,177,172,False,False,0.01924383258738814,10.449025247170908,113.76080074897584,False
range,reliable,83,1,fused,176,180,175,False,False,0.01924383258738814,10.449025247170908,113.76080074897584,False
range,reliable,83,1,target_local,1,1,1,True,False,3.1153636859126976e-07,2.9019587804185454e-05,3.074132954239417e-05,False
range,reliable,83,1,target_posterior,1,1,1,True,False,2.91253099837796e-06,1.8736502892670315e-05,2.593156780328343e-05,False
range,reliable,83,2,predicted,175,179,173,False,False,0.06894474357972447,1.0026475403642685,0.0,False
range,reliable,83,2,local,16,16,15,False,False,0.2978411068721898,0.943591304549591,11.991880914350478,False
range,reliable,83,2,posterior,173,177,171,False,False,0.004480940913442755,10.449025247170908,24.895089349639505,False
range,reliable,83,2,fused,176,180,174,False,False,0.004480940913442755,10.449025247170908,24.895089349639505,False
range,reliable,83,2,target_local,1,1,1,True,False,1.3674089269333223e-05,2.8075218204914876e-05,4.955164452979943e-05,False
range,reliable,83,2,target_posterior,1,1,1,True,False,2.91253099837796e-06,1.8736502892670315e-05,2.593156780328343e-05,False
range,reliable,84,1,predicted,185,189,184,False,False,0.019051394261514257,10.449025247170908,0.0,False
range,reliable,84,1,local,178,178,177,False,False,0.01905139426151426,4.214796450980714,121.3666643580192,False
range,reliable,84,1,posterior,178,178,177,False,False,0.01905139426151415,4.214796450980764,121.3666643580192,False
range,reliable,84,1,fused,178,178,177,False,False,0.01905139426151415,4.214796450980764,121.3666643580192,False
range,reliable,84,1,target_local,1,1,1,True,False,1.9933471917532586e-07,3.847407876955353e-05,3.7918404379055914e-05,False
range,reliable,84,1,target_posterior,1,1,1,True,False,1.6488529017699705e-06,3.22060074807954e-05,2.8951136156862844e-05,False
range,reliable,84,2,predicted,174,178,172,False,False,0.004436131504308327,10.449025247170908,0.0,False
range,reliable,84,2,local,15,15,14,False,False,0.0278755787816356,0.9397902147463775,9.157456840424562,False
range,reliable,84,2,posterior,178,178,176,False,False,0.0004740985942968219,0.8373221471728671,6.687486412979531,False
range,reliable,84,2,fused,178,178,176,False,False,0.0004740985942968219,0.8373221471728671,6.687486412979531,False
range,reliable,84,2,target_local,1,1,1,True,False,7.0560278548903455e-06,1.8736502892670315e-05,2.593156780328343e-05,False
range,reliable,84,2,target_posterior,1,1,1,True,False,1.6488529017699705e-06,3.22060074807954e-05,2.8951136156862844e-05,False
range,reliable,85,1,predicted,188,188,187,False,False,0.018860880318899004,4.3599070339561194,0.0,False
range,reliable,85,1,local,175,175,174,False,False,0.018860880318899004,4.3599070339561194,129.21997637204367,False
range,reliable,85,1,posterior,171,171,170,False,False,0.018860880318899167,4.359907033956048,129.219976372043,False
range,reliable,85,1,fused,175,175,174,False,False,0.018860880318899167,4.359907033956048,129.219976372043,False
range,reliable,85,1,target_local,1,1,1,True,False,7.255213463341903e-08,4.081286282763691e-05,4.398112762693529e-05,False
range,reliable,85,1,target_posterior,1,1,1,True,False,7.5836931398010066e-06,0.0006877297383862113,0.08972534872549787,False
range,reliable,85,2,predicted,178,178,176,False,False,0.0004693576083538535,0.8373221471728671,0.0,False
range,reliable,85,2,local,18,18,17,False,False,0.0028224880235118155,0.8373221471728671,6.687486412979531,False
range,reliable,85,2,posterior,171,171,169,False,False,0.0028961970407125337,0.5581902363183687,3.362776203606831,False
range,reliable,85,2,fused,175,175,173,False,False,0.0028961970407125337,0.8234368104360018,3.362776203606831,False
range,reliable,85,2,target_local,1,1,1,True,False,3.99181605914567e-06,3.22060074807954e-05,2.8951136156862844e-05,False
range,reliable,85,2,target_posterior,1,1,1,True,False,7.5836931398010066e-06,0.0006877297383862113,0.08972534872549787,False
range,reliable,86,1,predicted,181,181,180,False,False,0.018672271515710177,4.505017616931404,0.0,False
range,reliable,86,1,local,174,174,173,False,False,0.018672271515710177,4.505017616931404,137.32073679104883,False
range,reliable,86,1,posterior,173,173,172,False,False,0.018672271515709753,4.505017616931525,137.32073679105042,False
range,reliable,86,1,fused,174,174,173,False,False,0.018672271515709753,4.505017616931525,137.32073679105042,False
range,reliable,86,1,target_local,1,1,1,True,False,8.10343057000562e-06,0.0008618075481023509,0.012108826647509119,False
range,reliable,86,1,target_posterior,1,1,1,True,False,5.690742398412052e-05,0.0008799974479575976,0.028458035278250193,False
range,reliable,86,2,predicted,171,171,169,False,False,0.002867235070305396,0.5581902363183687,0.0,False
range,reliable,86,2,local,13,13,12,False,False,0.016933725906923547,0.5581902363183687,3.3627762036068294,False
range,reliable,86,2,posterior,173,173,171,False,False,0.004780845248284593,0.38856168916345435,1.8327345923405005,False
range,reliable,86,2,fused,174,174,172,False,False,0.004780845248284593,0.38856168916345435,1.8327345923405005,False
range,reliable,86,2,target_local,1,1,1,True,False,1.9284556347809456e-05,0.0006877297383862113,0.08972534872549787,False
range,reliable,86,2,target_posterior,1,1,1,True,False,5.690742398412052e-05,0.0008799974479575976,0.028458035278250193,False
range,reliable,87,1,predicted,183,183,182,False,False,0.018485548800552656,4.650128199906881,0.0,False
range,reliable,87,1,local,174,174,173,False,False,0.018485548800552656,4.650128199906881,145.6689456150375,False
range,reliable,87,1,posterior,173,174,172,False,False,0.018485548800552802,4.650128199906888,145.66894561503864,False
range,reliable,87,1,fused,174,174,173,False,False,0.018485548800552802,4.650128199906888,145.66894561503864,False
range,reliable,87,1,target_local,1,1,1,True,False,9.730287174325447e-06,0.0006391256061880554,0.0033677114445581635,False
range,reliable,87,1,target_posterior,1,1,1,True,False,6.660564566018934e-05,0.0006812382240885331,0.006179754626817413,False
range,reliable,87,2,predicted,173,173,171,False,False,0.004733036795801726,0.38856168916345435,0.0,False
range,reliable,87,2,local,13,13,12,False,False,0.02598058412506221,0.38856168916345435,1.8327345923405005,False
range,reliable,87,2,posterior,173,174,171,False,False,0.002134468334206052,0.3273831052219746,1.6951965872214068,False
range,reliable,87,2,fused,174,174,172,False,False,0.002134468334206052,0.3273831052219746,1.6951965872214068,False
range,reliable,87,2,target_local,1,1,1,True,False,0.00013944624927086924,0.0008799974479575976,0.028458035278250193,False
range,reliable,87,2,target_posterior,1,1,1,True,False,6.660564566018934e-05,0.0006812382240885331,0.006179754626817413,False
range,reliable,88,1,predicted,183,184,182,False,False,0.018300693312547273,4.795238782882244,0.0,False
range,reliable,88,1,local,174,174,173,False,False,0.018300693312547276,4.795238782882244,154.2646028440072,False
range,reliable,88,1,posterior,174,173,172,False,False,0.018300693312547404,4.795238782882137,154.2646028440072,False
range,reliable,88,1,fused,174,174,173,False,False,0.018300693312547404,4.795238782882137,154.2646028440072,False
range,reliable,88,1,target_local,1,1,1,True,False,7.721576756991588e-06,0.00036087704418585886,0.0027354883896713034,False
range,reliable,88,1,target_posterior,1,1,1,True,False,5.578621726931576e-05,0.0004488243151112535,0.0030605613489924632,False
range,reliable,88,2,predicted,173,174,171,False,False,0.002113123650863913,0.3273831052219746,0.0,False
range,reliable,88,2,local,13,14,12,False,False,0.013304388175508386,0.3273831052219746,1.6951965872214068,False
range,reliable,88,2,posterior,174,173,171,False,False,0.007229244117246347,0.2447533249404773,1.6569770097235565,False
range,reliable,88,2,fused,174,174,171,False,False,0.007229244117246347,0.2447533249404773,1.6569770097235565,False
range,reliable,88,2,target_local,1,1,1,True,False,0.000162025988245329,0.0006812382240885331,0.007195787555383859,False
range,reliable,88,2,target_posterior,1,1,1,True,False,5.578621726931576e-05,0.0004488243151112535,0.0030605613489924632,False
range,reliable,89,1,predicted,184,183,182,False,False,0.01811768637942193,4.940349365857493,0.0,False
range,reliable,89,1,local,15,15,15,True,False,0.018117686379421932,4.940349365857493,163.10770847795698,False
range,reliable,89,1,posterior,13,13,12,False,False,0.01811768637942173,4.940349365857564,163.1077084779547,False
range,reliable,89,1,fused,15,15,15,True,False,0.01811768637942173,22.838140100058894,163.1077084779547,False
range,reliable,89,1,target_local,1,1,1,True,False,8.555678257859967e-06,0.00018178920275513377,0.005114489261375255,False
