dataset,cohort,split,sequence,scene,recording,geometry,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_lineage,217,5.319186928650696,12.003433204567536,11.202511067478298,89.91705069124424,58.72811059907834,0.9769585253456221
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_asymmetric,217,5.268582524809515,10.940780383436579,7.010457539601032,107.83410138248848,20.23963133640553,1.2811059907834101
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_er,217,5.2045790385900395,11.370564704589874,12.549746580758052,81.95391705069125,49.43778801843318,1.096774193548387
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence,217,5.0492089091388,11.199554648375448,7.581898983763861,88.92165898617512,48.11059907834101,1.0
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_fixed_025,217,4.647040691600472,10.68414653754454,8.322162891761593,74.3225806451613,60.71889400921659,0.9354838709677419
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_fixedx_000,217,4.985944091134267,11.145762279334937,7.569742191888093,86.59907834101382,53.75115207373272,1.055299539170507
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_guarded_scalar,217,5.410224411064989,11.616360745348835,19.5551963432283,103.52073732718894,25.548387096774192,1.1751152073732718
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_no_curvature,217,4.960994685291699,10.781609926981242,6.537476474581247,93.23502304147465,38.15668202764977,1.0783410138248848
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_projected_space,217,5.052737930188578,11.24565556536579,7.947316333346518,88.92165898617512,48.774193548387096,0.9907834101382489
v2v,previous_train_probes,train,0005,testoutput_CAV_data_2022-03-15-10-29-43_0,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_lineage,217,4.9674020488426045,11.03384513370049,8.129377933552659,80.29493087557604,54.08294930875576,1.055299539170507
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_asymmetric,122,0.6002552211937519,0.9893982709559898,0.5798826735534397,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_er,122,0.624066099566724,1.0186231384828668,0.5768448510085654,3.540983606557377,0.0,0.04918032786885246
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence,122,0.6017145372465977,0.9923371881114819,0.5866202390697767,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_fixed_025,122,0.6005129136750431,0.989891877503159,0.5813100162047088,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_fixedx_000,122,0.6240660754194666,1.018623090188352,0.5768447547515198,3.540983606557377,0.0,0.04918032786885246
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_guarded_scalar,122,0.600254129288863,0.9893963796904124,0.5798799035329667,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_no_curvature,122,0.6015707098388943,0.992091476523366,0.5866760261564321,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_projected_space,122,0.6017093116300601,0.9923282313057166,0.5866077710263301,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_lineage,122,0.6240660864899865,1.0186231123293918,0.5768447994998785,3.540983606557377,0.0,0.04918032786885246
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_asymmetric,122,0.5953762058027013,0.9807259885757981,0.5584430963028421,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_er,122,0.6192216668545404,1.0100109049858936,0.5554498082103189,3.540983606557377,0.0,0.04918032786885246
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence,122,0.5970297001884015,0.9840268786446923,0.5659816553861161,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_fixed_025,122,0.5957839217882528,0.9814946239361707,0.5604990436155114,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_fixedx_000,122,0.6192208655037302,1.0100093022842733,0.5554465250205769,3.540983606557377,0.0,0.04918032786885246
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_guarded_scalar,122,0.5953747016764852,0.9807233833014833,0.5584397834753181,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_no_curvature,122,0.5969006525462773,0.9838071272590118,0.5660756398641287,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_projected_space,122,0.5970203703632563,0.9840108351671647,0.5659601380476715,2.9508196721311477,0.0,0.040983606557377046
v2v,seen_transfer,train,0006,testoutput_CAV_data_2022-03-15-10-29-43_2,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_lineage,122,0.6192208653350249,1.0100093019468626,0.5554465243510267,3.540983606557377,0.0,0.04918032786885246
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_asymmetric,114,4.4871998711539325,4.32972941346079,0.8846721525007876,18.94736842105263,21.473684210526315,0.5263157894736842
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_er,114,5.202650085354024,4.925947904739759,0.8845522310610672,19.57894736842105,27.157894736842106,0.5964912280701754
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence,114,4.491388169980095,4.352179450052706,0.862286002902925,18.94736842105263,22.105263157894736,0.5350877192982456
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_fixed_025,114,4.986818121589384,4.762143375396295,0.8751624249634236,19.57894736842105,25.57894736842105,0.5745614035087719
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_fixedx_000,114,4.355331503995158,4.306832545629829,0.8845506385908508,19.57894736842105,21.473684210526315,0.5175438596491229
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_guarded_scalar,114,4.487199868596875,4.329729410357748,0.8846721147567078,18.94736842105263,21.473684210526315,0.5263157894736842
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_no_curvature,114,4.491388169430222,4.352179450121221,0.8622860166126227,18.94736842105263,22.105263157894736,0.5350877192982456
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_projected_space,114,4.491388169980123,4.3521794500526125,0.862286002899433,18.94736842105263,22.105263157894736,0.5350877192982456
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_lineage,114,4.671126059490567,4.530136575509032,0.8845635720473002,19.57894736842105,23.36842105263158,0.543859649122807
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_asymmetric,114,4.048104151053303,3.9357250864807325,0.8950412149618395,18.94736842105263,16.42105263157895,0.45614035087719296
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_er,114,5.284570949201942,4.994748901378376,0.8812895059693315,20.210526315789473,27.157894736842106,0.6228070175438597
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence,114,4.037052225727778,3.9220392071945795,0.8615224587847625,18.94736842105263,16.42105263157895,0.45614035087719296
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_fixed_025,114,4.775347042106354,4.50045714446888,0.8667178783592937,20.842105263157894,19.57894736842105,0.5263157894736842
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_fixedx_000,114,4.005978622651717,3.976345713640529,0.8715092288228916,21.473684210526315,14.526315789473685,0.4649122807017544
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_guarded_scalar,114,4.048104147664298,3.9357250824380894,0.8950411671475578,18.94736842105263,16.42105263157895,0.45614035087719296
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_no_curvature,114,4.037052223160187,3.92203920439619,0.8615224688226395,18.94736842105263,16.42105263157895,0.45614035087719296
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_projected_space,114,4.037052226471643,3.9220392082477296,0.8615224599787767,18.94736842105263,16.42105263157895,0.45614035087719296
v2v,development,test,0001,testoutput_CAV_data_2022-03-15-10-29-43_3,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_lineage,114,4.266652951077348,4.3122586637801295,0.8709107637021682,21.473684210526315,20.210526315789473,0.543859649122807
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_asymmetric,144,4.092658078600703,3.547163657763145,0.10234618307487765,22.5,10.25,0.2951388888888889
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_er,144,4.192447439076712,3.7214945421485774,0.11112508125955875,20.0,14.0,0.3472222222222222
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence,144,4.063124806782223,3.560748409955118,0.09833390700661696,22.0,11.25,0.3020833333333333
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_fixed_025,144,4.208256087821075,3.724824738379679,0.10209018274518258,21.5,13.25,0.3368055555555556
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_fixedx_000,144,4.0907301593484755,3.5760473631128704,0.10104222177804156,23.0,10.75,0.2881944444444444
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_guarded_scalar,144,4.092658065279272,3.547163626694582,0.10234571010076057,22.5,10.25,0.2951388888888889
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_no_curvature,144,4.036525444108323,3.5340761547243553,0.0983341750412885,22.0,11.0,0.2986111111111111
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_gaussian_evidence_projected_space,144,4.063124806636032,3.560748409553966,0.09833389319165188,22.0,11.25,0.3020833333333333
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,intermittent,marked_lineage,144,3.954912228731807,3.4963648789971296,0.1023588537686483,22.5,11.25,0.3020833333333333
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_asymmetric,144,3.926974960639229,3.4676265610767056,0.08554223387384982,22.5,10.5,0.2916666666666667
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_er,144,4.0016379766126455,3.5241810254457397,0.09728976631288716,19.5,12.0,0.3541666666666667
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_fixed_025,144,4.094600363817548,3.63557299431951,0.08511434019889359,22.0,12.0,0.3333333333333333
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_fixedx_000,144,4.140431578946704,3.6380835917544325,0.08207520842251598,23.5,11.0,0.2986111111111111
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_guarded_scalar,144,3.9269747205540946,3.4676263209915614,0.08554200387392989,22.5,10.5,0.2916666666666667
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_no_curvature,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_gaussian_evidence_projected_space,144,3.898063466473439,3.4631169682768452,0.08438529492901009,22.5,10.5,0.2916666666666667
v2v,development,test,0002,testoutput_CAV_data_2022-03-15-10-29-43_4,testoutput_CAV_data_2022-03-15-10-29-43,all,reliable,marked_lineage,144,3.95051734733339,3.5041893371967965,0.08339223829578074,23.0,11.0,0.3055555555555556
v2v,new_validation,val,0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,all,intermittent,marked_asymmetric,409,2.9609311794177486,5.060039822536681,4.843393308471814,15.315403422982886,21.65281173594132,0.4669926650366748
v2v,new_validation,val,0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,all,intermittent,marked_er,409,3.1000532099887823,5.326422037598211,5.028997252349712,14.69926650366748,24.82151589242054,0.49266503667481665
v2v,new_validation,val,0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,all,intermittent,marked_gaussian_evidence,409,3.054574397703049,5.209683185021723,4.987462412206425,14.17114914425428,24.557457212713935,0.5012224938875306
v2v,new_validation,val,0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,all,intermittent,marked_gaussian_evidence_fixed_025,409,3.1462977282877236,5.362273200393736,5.02800521596282,14.52322738386308,25.34963325183374,0.5146699266503667
v2v,new_validation,val,0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,all,intermittent,marked_gaussian_evidence_fixedx_000,409,2.9914017483752606,5.116576181858144,5.02477723174847,15.227383863080684,21.82885085574572,0.4731051344743276
v2v,new_validation,val,0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,all,intermittent,marked_gaussian_evidence_guarded_scalar,409,3.028699816849706,5.1695742129686595,4.945783218429606,15.051344743276283,22.797066014669927,0.48655256723716384
v2v,new_validation,val,0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,all,intermittent,marked_gaussian_evidence_no_curvature,409,3.013997770420315,5.147520909797861,4.870280090887885,14.34718826405868,23.941320293398533,0.4877750611246944
v2v,new_validation,val,0000,testoutput_CAV_data_2022-03-15-15-20-01_0,testoutput_CAV_data_2022-03-15-15-20-01,all,intermittent,marked_gaussian_evidence_projected_space,409,3.054575635930335,5.2096856761567,4.987473608475141,14.17114914425428,24.557457212713935,0.5012224938875306
