condition,arm,frame,robot,delivered,phase,pool,output_match,all_components,active_components,near_components,near_active_components,strongest_near_r,strongest_birth_time,strongest_birth_location
reliable,marked_lineage,120,1,True,97_122,fused,True,25,23,1,1,0.9224198810694909,3,100004
reliable,marked_lineage,120,2,True,97_122,fused,True,25,23,1,1,0.9224198810694909,3,100004
reliable,marked_lineage,121,1,True,97_122,fused,True,28,25,1,1,0.9169672125256173,3,100004
reliable,marked_lineage,121,2,True,97_122,fused,True,28,25,1,1,0.9169672125256173,3,100004
reliable,marked_lineage,122,1,True,97_122,fused,True,31,29,1,1,0.6932274976562702,3,100004
reliable,marked_lineage,122,2,True,97_122,fused,True,31,29,1,1,0.6932274976562702,3,100004
reliable,marked_gaussian_evidence_guarded_scalar,53,1,True,53_96,fused,False,160,160,141,141,0.0037903092697768015,31,100003
reliable,marked_gaussian_evidence_guarded_scalar,53,2,True,53_96,fused,False,160,160,141,141,0.0037903092697768015,31,100003
reliable,marked_gaussian_evidence_guarded_scalar,54,1,True,53_96,fused,False,165,160,144,144,0.0037628032789787723,34,100004
reliable,marked_gaussian_evidence_guarded_scalar,54,2,True,53_96,fused,False,165,160,144,144,0.0037628032789787723,34,100004
reliable,marked_gaussian_evidence_guarded_scalar,55,1,True,53_96,fused,False,169,169,147,147,0.003778582253464239,34,100004
reliable,marked_gaussian_evidence_guarded_scalar,55,2,True,53_96,fused,False,169,169,147,147,0.003778582253464239,34,100004
reliable,marked_gaussian_evidence_guarded_scalar,56,1,True,53_96,fused,False,173,168,150,150,0.0037219835472220844,35,100003
reliable,marked_gaussian_evidence_guarded_scalar,56,2,True,53_96,fused,False,173,168,150,150,0.0037219835472220844,35,100003
reliable,marked_gaussian_evidence_guarded_scalar,57,1,True,53_96,fused,False,176,175,153,153,0.003619559897782755,37,100003
reliable,marked_gaussian_evidence_guarded_scalar,57,2,True,53_96,fused,False,176,175,153,153,0.003619559897782755,37,100003
reliable,marked_gaussian_evidence_guarded_scalar,58,1,True,53_96,fused,False,180,177,156,156,0.0036475901292143866,37,100003
reliable,marked_gaussian_evidence_guarded_scalar,58,2,True,53_96,fused,False,180,177,156,156,0.0036475901292143866,37,100003
reliable,marked_gaussian_evidence_guarded_scalar,59,1,True,53_96,fused,False,185,184,159,159,0.0035475319933061245,37,100003
reliable,marked_gaussian_evidence_guarded_scalar,59,2,True,53_96,fused,False,185,184,159,159,0.0035475319933061245,37,100003
reliable,marked_gaussian_evidence_guarded_scalar,60,1,True,53_96,fused,False,190,187,162,162,0.0035362462309173792,39,100004
reliable,marked_gaussian_evidence_guarded_scalar,60,2,True,53_96,fused,False,190,187,162,162,0.0035362462309173792,39,100004
reliable,marked_gaussian_evidence_guarded_scalar,61,1,True,53_96,fused,False,188,185,165,165,0.003482915818373048,39,100004
reliable,marked_gaussian_evidence_guarded_scalar,61,2,True,53_96,fused,False,188,185,165,165,0.003482915818373048,39,100004
reliable,marked_gaussian_evidence_guarded_scalar,62,1,True,53_96,fused,False,192,189,168,168,0.0034210230776600104,41,100003
reliable,marked_gaussian_evidence_guarded_scalar,62,2,True,53_96,fused,False,192,189,168,168,0.0034210230776600104,41,100003
reliable,marked_gaussian_evidence_guarded_scalar,63,1,True,53_96,fused,False,196,194,171,171,0.003454591726575861,42,100004
reliable,marked_gaussian_evidence_guarded_scalar,63,2,True,53_96,fused,False,196,194,171,171,0.003454591726575861,42,100004
reliable,marked_gaussian_evidence_guarded_scalar,64,1,True,53_96,fused,False,203,201,174,174,0.003374985650871485,43,100004
reliable,marked_gaussian_evidence_guarded_scalar,64,2,True,53_96,fused,False,203,201,174,174,0.003374985650871485,43,100004
reliable,marked_gaussian_evidence_guarded_scalar,65,1,True,53_96,fused,False,208,205,176,176,0.0033692576468273305,43,100004
reliable,marked_gaussian_evidence_guarded_scalar,65,2,True,53_96,fused,False,208,205,176,176,0.0033692576468273305,43,100004
reliable,marked_gaussian_evidence_guarded_scalar,66,1,True,53_96,fused,False,214,211,179,179,0.0034076129238830694,42,100004
reliable,marked_gaussian_evidence_guarded_scalar,66,2,True,53_96,fused,False,214,211,179,179,0.0034076129238830694,42,100004
reliable,marked_gaussian_evidence_guarded_scalar,67,1,True,53_96,fused,False,216,215,182,182,0.003344182623418595,46,100006
reliable,marked_gaussian_evidence_guarded_scalar,67,2,True,53_96,fused,False,216,215,182,182,0.003344182623418595,46,100006
reliable,marked_gaussian_evidence_guarded_scalar,68,1,True,53_96,fused,False,222,220,184,184,0.003338241705978553,47,100006
reliable,marked_gaussian_evidence_guarded_scalar,68,2,True,53_96,fused,False,222,220,184,184,0.003338241705978553,47,100006
reliable,marked_gaussian_evidence_guarded_scalar,69,1,True,53_96,fused,False,228,226,187,187,0.0033061202093591525,48,100006
reliable,marked_gaussian_evidence_guarded_scalar,69,2,True,53_96,fused,False,228,226,187,187,0.0033061202093591525,48,100006
reliable,marked_gaussian_evidence_guarded_scalar,70,1,True,53_96,fused,False,231,229,190,190,0.0032951321415602714,48,100006
reliable,marked_gaussian_evidence_guarded_scalar,70,2,True,53_96,fused,False,231,229,190,190,0.0032951321415602714,48,100006
reliable,marked_gaussian_evidence_guarded_scalar,71,1,True,53_96,fused,False,238,237,193,193,0.0032726213088112724,50,100006
reliable,marked_gaussian_evidence_guarded_scalar,71,2,True,53_96,fused,False,238,237,193,193,0.0032726213088112724,50,100006
reliable,marked_gaussian_evidence_guarded_scalar,72,1,True,53_96,fused,False,243,240,196,196,0.0032828942132279056,51,100006
reliable,marked_gaussian_evidence_guarded_scalar,72,2,True,53_96,fused,False,243,240,196,196,0.0032828942132279056,51,100006
reliable,marked_gaussian_evidence_guarded_scalar,73,1,True,53_96,fused,False,248,246,199,199,0.003157753278267729,52,100006
reliable,marked_gaussian_evidence_guarded_scalar,73,2,True,53_96,fused,False,248,246,199,199,0.003157753278267729,52,100006
reliable,marked_gaussian_evidence_guarded_scalar,74,1,True,53_96,fused,False,254,252,203,203,0.003178942477622953,53,100006
reliable,marked_gaussian_evidence_guarded_scalar,74,2,True,53_96,fused,False,254,252,203,203,0.003178942477622953,53,100006
reliable,marked_gaussian_evidence_guarded_scalar,75,1,True,53_96,fused,False,261,258,206,206,0.0031209374266408982,54,100007
reliable,marked_gaussian_evidence_guarded_scalar,75,2,True,53_96,fused,False,261,258,206,206,0.0031209374266408982,54,100007
reliable,marked_gaussian_evidence_guarded_scalar,76,1,True,53_96,fused,False,266,261,210,210,0.0030785478468165857,54,100007
reliable,marked_gaussian_evidence_guarded_scalar,76,2,True,53_96,fused,False,266,261,210,210,0.0030785478468165857,54,100007
reliable,marked_gaussian_evidence_guarded_scalar,77,1,True,53_96,fused,False,252,248,214,214,0.0030345411237813597,55,100007
reliable,marked_gaussian_evidence_guarded_scalar,77,2,True,53_96,fused,False,252,248,214,214,0.0030345411237813597,55,100007
reliable,marked_gaussian_evidence_guarded_scalar,78,1,True,53_96,fused,False,253,246,218,218,0.0029953130194747867,56,100007
reliable,marked_gaussian_evidence_guarded_scalar,78,2,True,53_96,fused,False,253,246,218,218,0.0029953130194747867,56,100007
reliable,marked_gaussian_evidence_guarded_scalar,79,1,True,53_96,fused,False,253,245,221,221,0.002971199034417314,58,100005
reliable,marked_gaussian_evidence_guarded_scalar,79,2,True,53_96,fused,False,253,245,221,221,0.002971199034417314,58,100005
reliable,marked_gaussian_evidence_guarded_scalar,80,1,True,53_96,fused,False,251,248,223,223,0.0028759371502307908,57,100004
reliable,marked_gaussian_evidence_guarded_scalar,80,2,True,53_96,fused,False,251,248,223,223,0.0028759371502307908,57,100004
reliable,marked_gaussian_evidence_guarded_scalar,81,1,True,53_96,fused,False,256,253,225,225,0.002932458107021326,60,100008
reliable,marked_gaussian_evidence_guarded_scalar,81,2,True,53_96,fused,False,256,253,225,225,0.002932458107021326,60,100008
reliable,marked_gaussian_evidence_guarded_scalar,82,1,True,53_96,fused,False,259,255,228,228,0.0029021740950085128,60,100008
reliable,marked_gaussian_evidence_guarded_scalar,82,2,True,53_96,fused,False,259,255,228,228,0.0029021740950085128,60,100008
reliable,marked_gaussian_evidence_guarded_scalar,83,1,True,53_96,fused,False,263,263,231,231,0.002893421536871194,61,100004
reliable,marked_gaussian_evidence_guarded_scalar,83,2,True,53_96,fused,False,263,263,231,231,0.002893421536871194,61,100004
reliable,marked_gaussian_evidence_guarded_scalar,84,1,True,53_96,fused,False,263,258,234,234,0.0028781477266230826,61,100004
reliable,marked_gaussian_evidence_guarded_scalar,84,2,True,53_96,fused,False,263,258,234,234,0.0028781477266230826,61,100004
reliable,marked_gaussian_evidence_guarded_scalar,85,1,True,53_96,fused,False,261,259,237,237,0.002943540332384418,64,100004
reliable,marked_gaussian_evidence_guarded_scalar,85,2,True,53_96,fused,False,261,259,237,237,0.002943540332384418,64,100004
reliable,marked_gaussian_evidence_guarded_scalar,86,1,True,53_96,fused,False,264,261,240,240,0.0028732031063285323,63,100004
reliable,marked_gaussian_evidence_guarded_scalar,86,2,True,53_96,fused,False,264,261,240,240,0.0028732031063285323,63,100004
reliable,marked_gaussian_evidence_guarded_scalar,87,1,True,53_96,fused,False,267,264,243,243,0.0027573977133824186,66,100002
reliable,marked_gaussian_evidence_guarded_scalar,87,2,True,53_96,fused,False,267,264,243,243,0.0027573977133824186,66,100002
reliable,marked_gaussian_evidence_guarded_scalar,88,1,True,53_96,fused,False,270,267,246,246,0.0027361338886639076,67,100002
reliable,marked_gaussian_evidence_guarded_scalar,88,2,True,53_96,fused,False,270,267,246,246,0.0027361338886639076,67,100002
reliable,marked_gaussian_evidence_guarded_scalar,89,1,True,53_96,fused,False,270,266,249,249,0.0019987261127784664,89,100006
reliable,marked_gaussian_evidence_guarded_scalar,89,2,True,53_96,fused,False,270,266,249,249,0.0019987261127784664,89,100006
reliable,marked_gaussian_evidence_guarded_scalar,90,1,True,53_96,fused,False,268,266,247,247,0.0019596202314812313,75,100005
reliable,marked_gaussian_evidence_guarded_scalar,90,2,True,53_96,fused,False,268,266,247,247,0.0019596202314812313,75,100005
reliable,marked_gaussian_evidence_guarded_scalar,91,1,True,53_96,fused,False,267,262,246,246,0.00204735516187821,74,100004
reliable,marked_gaussian_evidence_guarded_scalar,91,2,True,53_96,fused,False,267,262,246,246,0.00204735516187821,74,100004
reliable,marked_gaussian_evidence_guarded_scalar,92,1,True,53_96,fused,False,269,266,244,244,0.0022140234035923044,71,100001
reliable,marked_gaussian_evidence_guarded_scalar,92,2,True,53_96,fused,False,269,266,244,244,0.0022140234035923044,71,100001
reliable,marked_gaussian_evidence_guarded_scalar,93,1,True,53_96,fused,False,272,270,243,243,0.002353192037983518,70,100002
reliable,marked_gaussian_evidence_guarded_scalar,93,2,True,53_96,fused,False,272,270,243,243,0.002353192037983518,70,100002
reliable,marked_gaussian_evidence_guarded_scalar,94,1,True,53_96,fused,False,272,269,250,250,0.0019744820050015895,75,100005
reliable,marked_gaussian_evidence_guarded_scalar,94,2,True,53_96,fused,False,272,269,250,250,0.0019744820050015895,75,100005
reliable,marked_gaussian_evidence_guarded_scalar,95,1,True,53_96,fused,False,275,270,245,245,0.0022716658513687944,73,100003
reliable,marked_gaussian_evidence_guarded_scalar,95,2,True,53_96,fused,False,275,270,245,245,0.0022716658513687944,73,100003
reliable,marked_gaussian_evidence_guarded_scalar,96,1,True,53_96,fused,False,277,272,244,244,0.0027523711787807844,96,100006
reliable,marked_gaussian_evidence_guarded_scalar,96,2,True,53_96,fused,False,277,272,244,244,0.0027523711787807844,96,100006
reliable,marked_gaussian_evidence_guarded_scalar,97,1,True,97_122,fused,False,275,271,253,253,0.0020022993220251374,81,100009
reliable,marked_gaussian_evidence_guarded_scalar,97,2,True,97_122,fused,False,275,271,253,253,0.0020022993220251374,81,100009
reliable,marked_gaussian_evidence_guarded_scalar,98,1,True,97_122,fused,False,277,274,251,251,0.0023190231304407263,80,100011
reliable,marked_gaussian_evidence_guarded_scalar,98,2,True,97_122,fused,False,277,274,251,251,0.0023190231304407263,80,100011
reliable,marked_gaussian_evidence_guarded_scalar,99,1,True,97_122,fused,False,280,277,247,247,0.00266164960748514,99,100007
reliable,marked_gaussian_evidence_guarded_scalar,99,2,True,97_122,fused,False,280,277,247,247,0.00266164960748514,99,100007
reliable,marked_gaussian_evidence_guarded_scalar,100,1,True,97_122,fused,False,285,283,247,247,0.0026557738578569918,85,100007
reliable,marked_gaussian_evidence_guarded_scalar,100,2,True,97_122,fused,False,285,283,247,247,0.0026557738578569918,85,100007
reliable,marked_gaussian_evidence_guarded_scalar,101,1,True,97_122,fused,False,289,284,250,250,0.002684939872383433,85,100007
reliable,marked_gaussian_evidence_guarded_scalar,101,2,True,97_122,fused,False,289,284,250,250,0.002684939872383433,85,100007
reliable,marked_gaussian_evidence_guarded_scalar,102,1,True,97_122,fused,False,290,288,265,265,0.002027800830362202,102,100006
reliable,marked_gaussian_evidence_guarded_scalar,102,2,True,97_122,fused,False,290,288,265,265,0.002027800830362202,102,100006
reliable,marked_gaussian_evidence_guarded_scalar,103,1,True,97_122,fused,False,292,287,264,264,0.00248777154437267,82,100007
reliable,marked_gaussian_evidence_guarded_scalar,103,2,True,97_122,fused,False,292,287,264,264,0.00248777154437267,82,100007
reliable,marked_gaussian_evidence_guarded_scalar,104,1,True,97_122,fused,False,295,294,261,261,0.0024925325385092086,104,100005
reliable,marked_gaussian_evidence_guarded_scalar,104,2,True,97_122,fused,False,295,294,261,261,0.0024925325385092086,104,100005
reliable,marked_gaussian_evidence_guarded_scalar,105,1,True,97_122,fused,False,299,295,270,270,0.002157490954265596,92,100002
reliable,marked_gaussian_evidence_guarded_scalar,105,2,True,97_122,fused,False,299,295,270,270,0.002157490954265596,92,100002
reliable,marked_gaussian_evidence_guarded_scalar,106,1,True,97_122,fused,False,295,293,265,265,0.002044471457805358,92,100002
reliable,marked_gaussian_evidence_guarded_scalar,106,2,True,97_122,fused,False,295,293,265,265,0.002044471457805358,92,100002
reliable,marked_gaussian_evidence_guarded_scalar,107,1,True,97_122,fused,False,286,284,264,264,0.0021978856507524906,82,100007
reliable,marked_gaussian_evidence_guarded_scalar,107,2,True,97_122,fused,False,286,284,264,264,0.0021978856507524906,82,100007
reliable,marked_gaussian_evidence_guarded_scalar,108,1,True,97_122,fused,False,288,286,263,263,0.002272297081174697,81,100009
reliable,marked_gaussian_evidence_guarded_scalar,108,2,True,97_122,fused,False,288,286,263,263,0.002272297081174697,81,100009
reliable,marked_gaussian_evidence_guarded_scalar,109,1,True,97_122,fused,False,290,287,262,262,0.002654525090753492,109,100007
reliable,marked_gaussian_evidence_guarded_scalar,109,2,True,97_122,fused,False,290,287,262,262,0.002654525090753492,109,100007
reliable,marked_gaussian_evidence_guarded_scalar,110,1,True,97_122,fused,False,293,292,262,262,0.002611095455479513,81,100009
reliable,marked_gaussian_evidence_guarded_scalar,110,2,True,97_122,fused,False,293,292,262,262,0.002611095455479513,81,100009
reliable,marked_gaussian_evidence_guarded_scalar,111,1,True,97_122,fused,False,297,292,272,272,0.0026048252159421503,81,100009
reliable,marked_gaussian_evidence_guarded_scalar,111,2,True,97_122,fused,False,297,292,272,272,0.0026048252159421503,81,100009
reliable,marked_gaussian_evidence_guarded_scalar,112,1,True,97_122,fused,False,301,299,276,276,0.00253595313388571,92,100002
reliable,marked_gaussian_evidence_guarded_scalar,112,2,True,97_122,fused,False,301,299,276,276,0.00253595313388571,92,100002
reliable,marked_gaussian_evidence_guarded_scalar,113,1,True,97_122,fused,False,304,300,280,280,0.002632369133042958,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,113,2,True,97_122,fused,False,304,300,280,280,0.002632369133042958,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,114,1,True,97_122,fused,False,309,308,284,284,0.002639181488488947,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,114,2,True,97_122,fused,False,309,308,284,284,0.002639181488488947,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,115,1,True,97_122,fused,False,314,310,286,286,0.0025764166067989034,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,115,2,True,97_122,fused,False,314,310,286,286,0.0025764166067989034,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,116,1,True,97_122,fused,False,318,316,289,289,0.002466265015239613,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,116,2,True,97_122,fused,False,318,316,289,289,0.002466265015239613,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,117,1,True,97_122,fused,False,317,313,292,292,0.0025410570497717065,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,117,2,True,97_122,fused,False,317,313,292,292,0.0025410570497717065,98,100002
reliable,marked_gaussian_evidence_guarded_scalar,118,1,True,97_122,fused,False,320,318,296,296,0.001992323333554707,107,100002
reliable,marked_gaussian_evidence_guarded_scalar,118,2,True,97_122,fused,False,320,318,296,296,0.001992323333554707,107,100002
reliable,marked_gaussian_evidence_guarded_scalar,119,1,True,97_122,fused,False,317,312,292,292,0.0019429521003061165,107,100002
reliable,marked_gaussian_evidence_guarded_scalar,119,2,True,97_122,fused,False,317,312,292,292,0.0019429521003061165,107,100002
reliable,marked_gaussian_evidence_guarded_scalar,120,1,True,97_122,fused,False,317,313,290,290,0.0022237214960653304,98,100002
