condition,backend,frame,robot,phase,left_count,right_count,common_labels,same_labels,exact,maximum_existence_difference,maximum_mean_difference,maximum_covariance_difference,equal
reliable,GCE,22,2,target_local,1,1,1,True,False,0.008092268826633053,0.048377985576739224,0.12002916021009469,False
reliable,GCE,22,2,target_posterior,1,1,1,True,False,0.0026329626843915044,0.033783012575893334,0.06930683053895237,False
reliable,GCE,23,1,predicted,87,93,83,False,False,0.006040402087673757,0.45571627272819626,0.0,False
reliable,GCE,23,1,local,81,83,77,False,False,0.002482633279124087,0.7657334217552645,12.92347166878153,False
reliable,GCE,23,1,posterior,80,83,76,False,False,0.0031142803859148804,2.747869258358289,26.08339851156674,False
reliable,GCE,23,1,fused,81,83,77,False,False,0.0031142803859148804,2.747869258358289,26.08339851156674,False
reliable,GCE,23,1,target_local,1,1,1,True,False,0.00013331499152802184,0.05205336884817158,0.0590889989031087,False
reliable,GCE,23,1,target_posterior,1,1,1,True,False,0.00066088300910494,0.03881679825418338,0.05551154185617513,False
reliable,GCE,23,2,predicted,77,83,73,False,False,0.006040402087673757,0.45571627272819626,0.0,False
reliable,GCE,23,2,local,8,13,8,False,False,0.04481309714717696,0.1755726441408587,1.6602709318652735,False
reliable,GCE,23,2,posterior,80,83,72,False,False,0.0031142803859148804,0.7657334217552396,12.923471668781616,False
reliable,GCE,23,2,fused,81,83,73,False,False,0.0031142803859148804,0.7657334217552396,12.923471668781616,False
reliable,GCE,23,2,target_local,1,1,1,True,False,0.0026066330575476027,0.03262299286297132,0.06930683053895237,False
reliable,GCE,23,2,target_posterior,1,1,1,True,False,0.00066088300910494,0.03881679825418338,0.05551154185617513,False
reliable,GCE,24,1,predicted,90,93,86,False,False,0.003083137582055806,2.730054715100195,0.0,False
reliable,GCE,24,1,local,75,78,71,False,False,0.007005363807215859,6.846072217812597,34.17009697982877,False
reliable,GCE,24,1,posterior,72,78,68,False,False,0.00391220253816953,7.138984379468173,39.668673002863386,False
reliable,GCE,24,1,fused,75,78,71,False,False,0.00391220253816953,7.138984379468173,39.668673002863386,False
reliable,GCE,24,1,target_local,1,1,1,True,False,2.8248478206482908e-05,0.06270370426570931,0.05563743671446986,False
reliable,GCE,24,1,target_posterior,1,1,1,True,False,0.0001517041446712497,0.05491975557959866,0.05164780832419957,False
reliable,GCE,24,2,predicted,80,83,72,False,False,0.003083137582055806,0.7657334217552396,0.0,False
reliable,GCE,24,2,local,11,13,7,False,False,0.023590231015526597,0.17185572248503192,2.0551057894245695,False
reliable,GCE,24,2,posterior,72,78,66,False,False,0.00391220253816953,7.138984379468173,38.1553869416675,False
reliable,GCE,24,2,fused,75,78,66,False,False,0.00391220253816953,7.138984379468173,38.1553869416675,False
reliable,GCE,24,2,target_local,1,1,1,True,False,0.0006542741790138695,0.03881679825418338,0.05551154185617513,False
reliable,GCE,24,2,target_posterior,1,1,1,True,False,0.0001517041446712497,0.05491975557959866,0.05164780832419957,False
reliable,GCE,25,1,predicted,81,87,77,False,False,0.003873080512787834,7.138984379468173,0.0,False
reliable,GCE,25,1,local,76,79,72,False,False,0.0004860947395351964,0.09750334175010256,0.5304848225396226,False
reliable,GCE,25,1,posterior,73,78,69,False,False,0.0017913235868827204,0.09750334175010167,33.080439175308555,False
reliable,GCE,25,1,fused,76,79,72,False,False,0.0017913235868827204,4.362412175459696,33.080439175308555,False
reliable,GCE,25,1,target_local,1,1,1,True,False,1.0884527118504295e-05,0.0637660272635687,0.051168983377998245,False
reliable,GCE,25,1,target_posterior,1,1,1,True,False,4.713780406206958e-05,0.060831119033079084,0.049489993147224354,False
reliable,GCE,25,2,predicted,72,78,66,False,False,0.003873080512787834,7.138984379468173,0.0,False
reliable,GCE,25,2,local,11,15,9,False,False,0.003873080512787834,7.138984379468173,38.1553869416675,False
reliable,GCE,25,2,posterior,73,78,66,False,False,0.0017913235868827204,0.09750334175010167,1.6590433024708773,False
reliable,GCE,25,2,fused,76,79,67,False,False,0.0017913235868827204,4.362412175459696,26.307519867679105,False
reliable,GCE,25,2,target_local,1,1,1,True,False,0.00015018710322456386,0.05491975557959866,0.05164780832419957,False
reliable,GCE,25,2,target_posterior,1,1,1,True,False,4.713780406206958e-05,0.060831119033079084,0.049489993147224354,False
reliable,GCE,26,1,predicted,81,86,77,False,False,0.00177341035101386,0.09750334175010167,0.0,False
reliable,GCE,26,1,local,75,79,71,False,False,0.0003379703579393205,0.08873324857057174,0.5305446847936475,False
reliable,GCE,26,1,posterior,71,74,65,False,False,0.0020410026550750082,0.11269753566608254,1.6590088155130394,False
reliable,GCE,26,1,fused,75,79,71,False,False,0.0020410026550750082,16.831868051315276,62.94892044430159,False
reliable,GCE,26,1,target_local,1,1,1,True,False,6.096014888434809e-06,0.058963777936704695,0.042488807648323856,False
reliable,GCE,26,1,target_posterior,1,1,1,True,False,2.4615580837550333e-05,0.05944615032633682,0.04352802869316008,False
reliable,GCE,26,2,predicted,73,78,66,False,False,0.00177341035101386,0.09750334175010167,0.0,False
reliable,GCE,26,2,local,11,14,8,False,False,0.014381044104063156,0.09083517930821894,1.6590433024708773,False
reliable,GCE,26,2,posterior,71,74,65,False,False,0.0020410026550750082,0.11269753566608254,1.6590088155130394,False
reliable,GCE,26,2,fused,75,79,66,False,False,0.0020410026550750082,0.3322569725783122,1.9006252157769552,False
reliable,GCE,26,2,target_local,1,1,1,True,False,4.6666426021468865e-05,0.060831119033079084,0.049489993147224354,False
reliable,GCE,26,2,target_posterior,1,1,1,True,False,2.4615580837550333e-05,0.05944615032633682,0.04352802869316008,False
reliable,GCE,27,1,predicted,80,83,74,False,False,0.002020592628524276,0.11269753566608254,0.0,False
reliable,GCE,27,1,local,78,81,74,False,False,0.00027732171444337303,0.07244816681596611,0.5549619243547284,False
reliable,GCE,27,1,posterior,77,80,72,False,False,0.0726052395630451,0.072448166815966,1.6588911755316547,False
reliable,GCE,27,1,fused,78,81,74,False,False,0.0726052395630451,6.488361802894396,195.20339000967846,False
reliable,GCE,27,1,target_local,1,1,1,True,False,4.613827977895113e-06,0.050884713321251086,0.03221553609217054,False
reliable,GCE,27,1,target_posterior,1,1,1,True,False,1.781696718428094e-05,0.05349768589124682,0.034879087986130486,False
reliable,GCE,27,2,predicted,71,74,65,False,False,0.002020592628524276,0.11269753566608254,0.0,False
reliable,GCE,27,2,local,8,8,7,False,False,0.016511103704357155,0.11269753566608254,1.6590088155130385,False
reliable,GCE,27,2,posterior,77,80,72,False,False,0.0726052395630451,0.072448166815966,1.6588911755316547,False
reliable,GCE,27,2,fused,78,81,72,False,False,0.0726052395630451,0.072448166815966,1.6588911755316547,False
reliable,GCE,27,2,target_local,1,1,1,True,False,2.4369425029147074e-05,0.05944615032633682,0.04352802869316008,False
reliable,GCE,27,2,target_posterior,1,1,1,True,False,1.781696718428094e-05,0.05349768589124682,0.034879087986130486,False
reliable,GCE,28,1,predicted,84,87,79,False,False,0.0718791871674146,0.072448166815966,0.0,False
reliable,GCE,28,1,local,79,82,75,False,False,0.23006160876974313,0.05476266202421384,0.5806832571024358,False
reliable,GCE,28,1,posterior,76,82,72,False,False,0.4172926918058299,0.5636894859019641,10.893907526382838,False
reliable,GCE,28,1,fused,79,82,75,False,False,0.4172926918058299,0.5636894859019641,10.893907526382838,False
reliable,GCE,28,1,target_local,1,1,1,True,False,5.815909466355684e-06,0.04166170081594236,0.02199363874545135,False
reliable,GCE,28,1,target_posterior,1,1,1,True,False,1.769655751371335e-05,0.0453556806345004,0.025199359799859877,False
reliable,GCE,28,2,predicted,77,80,72,False,False,0.0718791871674146,0.072448166815966,0.0,False
reliable,GCE,28,2,local,10,11,10,False,False,0.0718791871674146,0.06916953600056208,1.6588911755316538,False
reliable,GCE,28,2,posterior,76,82,71,False,False,0.4172926918058299,0.05476266202421343,1.658719668172055,False
reliable,GCE,28,2,fused,79,82,74,False,False,0.4172926918058299,0.05476266202421343,1.658719668172055,False
reliable,GCE,28,2,target_local,1,1,1,True,False,1.763879751237596e-05,0.05349768589124682,0.034879087986130486,False
reliable,GCE,28,2,target_posterior,1,1,1,True,False,1.769655751371335e-05,0.0453556806345004,0.025199359799859877,False
reliable,GCE,29,1,predicted,84,90,80,False,False,0.4131197648877716,0.5201127224270969,0.0,False
reliable,GCE,29,1,local,81,84,77,False,False,0.2810034820659969,0.044242873986419795,0.5796070008395731,False
reliable,GCE,29,1,posterior,80,84,76,False,False,0.5217502023505809,0.05163370764906783,21.034319445313713,False
reliable,GCE,29,1,fused,81,84,77,False,False,0.5217502023505809,0.6197053467854258,21.034319445313713,False
reliable,GCE,29,1,target_local,1,1,1,True,False,4.480701913056606e-06,0.03238082675650818,0.013724055376105326,False
reliable,GCE,29,1,target_posterior,1,1,1,True,False,1.5521869781043307e-05,0.03643841644918089,0.016547048275082687,False
reliable,GCE,29,2,predicted,76,82,71,False,False,0.4131197648877716,0.05476266202421343,0.0,False
reliable,GCE,29,2,local,8,11,7,False,False,0.4131197648877716,0.0453556806345004,1.6587196681720542,False
reliable,GCE,29,2,posterior,80,84,73,False,False,0.5217502023505809,0.039787827712895574,1.6590588209503316,False
reliable,GCE,29,2,fused,81,84,73,False,False,0.5217502023505809,0.039787827712895574,1.6590588209503316,False
reliable,GCE,29,2,target_local,1,1,1,True,False,1.7519591938519596e-05,0.0453556806345004,0.025199359799859877,False
reliable,GCE,29,2,target_posterior,1,1,1,True,False,1.5521869781043307e-05,0.03643841644918089,0.016547048275082687,False
reliable,GCE,30,1,predicted,88,92,84,False,False,0.5165327003270751,0.05163370764906783,0.0,False
reliable,GCE,30,1,local,84,86,80,False,False,0.40723287859239654,0.38874664016384486,2.7142942596253485,False
reliable,GCE,30,1,posterior,81,84,76,False,False,0.5765893431004037,0.38874664016383775,2.71429425962535,False
reliable,GCE,30,1,fused,84,86,80,False,False,0.5765893431004037,1.5048865888201306,31.07273380026288,False
reliable,GCE,30,1,target_local,1,1,1,True,False,3.6511968208863266e-06,0.023832087494780538,0.007745103972640166,False
reliable,GCE,30,1,target_posterior,1,1,1,True,False,1.2913755823795725e-05,0.027770536983556957,0.00986502488729002,False
reliable,GCE,30,2,predicted,80,84,73,False,False,0.5165327003270751,0.039787827712895574,0.0,False
reliable,GCE,30,2,local,10,11,7,False,False,0.5165327003270751,0.03643841644918089,1.6590588209503316,False
reliable,GCE,30,2,posterior,81,84,76,False,False,0.5765893431004037,0.38874664016383775,2.71429425962535,False
reliable,GCE,30,2,fused,84,86,76,False,False,0.5765893431004037,0.38874664016383775,2.71429425962535,False
reliable,GCE,30,2,target_local,1,1,1,True,False,1.5366651083148497e-05,0.03643841644918089,0.016547048275082687,False
reliable,GCE,30,2,target_posterior,1,1,1,True,False,1.2913755823795725e-05,0.027770536983556957,0.00986502488729002,False
reliable,GCE,31,1,predicted,91,94,86,False,False,0.5708234496693996,0.38874664016383775,0.0,False
reliable,GCE,31,1,local,88,90,84,False,False,0.26115149486270717,2.139005796928771,31.838630773029053,False
reliable,GCE,31,1,posterior,87,89,82,False,False,0.49281766646860536,2.139005796928764,40.11616819595983,False
reliable,GCE,31,1,fused,88,90,84,False,False,0.49281766646860536,2.139005796928764,40.11616819595983,False
reliable,GCE,31,1,target_local,1,1,1,True,False,3.0294383206452835e-06,0.016575190697065166,0.0034420977577056533,False
reliable,GCE,31,1,target_posterior,1,1,1,True,False,1.0488514779360969e-05,0.02008769996113438,0.004887240935582682,False
reliable,GCE,31,2,predicted,81,84,76,False,False,0.5708234496693996,0.38874664016383775,0.0,False
reliable,GCE,31,2,local,9,10,8,False,False,0.5708234496693996,0.38874664016383775,2.714294259625351,False
reliable,GCE,31,2,posterior,87,89,81,False,False,0.49281766646860536,2.139005796928764,25.94640462913108,False
reliable,GCE,31,2,fused,88,90,81,False,False,0.49281766646860536,2.139005796928764,25.94640462913108,False
reliable,GCE,31,2,target_local,1,1,1,True,False,1.2784618265593295e-05,0.027770536983556957,0.00986502488729002,False
reliable,GCE,31,2,target_posterior,1,1,1,True,False,1.0488514779360969e-05,0.02008769996113438,0.004887240935582682,False
reliable,GCE,32,1,predicted,96,98,91,False,False,0.4878894898039193,2.139005796928764,0.0,False
reliable,GCE,32,1,local,92,94,88,False,False,0.097877564598153,2.6481930408597094,24.30062169679549,False
reliable,GCE,32,1,posterior,89,94,85,False,False,0.2862177479577852,3.3973848518209095,23.554730788110604,False
reliable,GCE,32,1,fused,92,94,88,False,False,0.2862177479577852,3.3973848518209095,23.554730788110604,False
reliable,GCE,32,1,target_local,1,1,1,True,False,2.734106192670005e-06,0.010774092156670745,0.0005355113758525043,False
reliable,GCE,32,1,target_posterior,1,1,1,True,False,8.740332416490304e-06,0.01371279077943588,0.0012613420911549156,False
reliable,GCE,32,2,predicted,87,89,81,False,False,0.4878894898039193,2.139005796928764,0.0,False
reliable,GCE,32,2,local,13,12,11,False,False,0.4878894898039193,2.139005796928764,25.94640462913108,False
reliable,GCE,32,2,posterior,89,94,84,False,False,0.2862177479577893,3.3973848518209095,23.554730788110604,False
reliable,GCE,32,2,fused,92,94,85,False,False,0.2862177479577893,3.3973848518209095,23.554730788110604,False
reliable,GCE,32,2,target_local,1,1,1,True,False,1.03836296315718e-05,0.02008769996113438,0.004887240935582682,False
reliable,GCE,32,2,target_posterior,1,1,1,True,False,8.740332416490304e-06,0.01371279077943588,0.0012613420911549156,False
reliable,GCE,33,1,predicted,99,104,95,False,False,0.28335557047820736,3.4345242061062073,0.0,False
reliable,GCE,33,1,local,96,98,92,False,False,0.0357620585882204,3.9775799460003602,13.980604563952511,False
reliable,GCE,33,1,posterior,95,98,91,False,False,0.08286613448882041,2.3948144005392065,20.220112509324508,False
reliable,GCE,33,1,fused,96,98,92,False,False,0.08286613448882041,2.3948144005392065,20.220112509324508,False
reliable,GCE,33,1,target_local,1,1,1,True,False,2.2526598866257075e-06,0.006111636318363145,0.0007841510471227053,False
reliable,GCE,33,1,target_posterior,1,1,1,True,False,7.617358301681421e-06,0.008482041835459836,0.0006345003024179618,False
reliable,GCE,33,2,predicted,89,94,84,False,False,0.28335557047821147,3.4345242061062073,0.0,False
reliable,GCE,33,2,local,13,16,12,False,False,0.28335557047821147,3.4345242061062073,23.554730788110604,False
reliable,GCE,33,2,posterior,95,98,88,False,False,0.08286613448882152,2.3948144005392065,18.091545129872458,False
reliable,GCE,33,2,fused,96,98,88,False,False,0.08286613448882152,2.3948144005392065,18.091545129872458,False
reliable,GCE,33,2,target_local,1,1,1,True,False,8.652929092356487e-06,0.01371279077943588,0.0012613420911549156,False
reliable,GCE,33,2,target_posterior,1,1,1,True,False,7.617358301681421e-06,0.008482041835459836,0.0006345003024179618,False
reliable,GCE,34,1,predicted,104,107,100,False,False,0.08203747314393228,2.3948144005392065,0.0,False
reliable,GCE,34,1,local,100,102,96,False,False,0.05163776902565709,5.550538912476585,12.293395701697747,False
reliable,GCE,34,1,posterior,97,100,92,False,False,0.031524818656515546,5.087572655096258,13.037453723975574,False
reliable,GCE,34,1,fused,100,102,96,False,False,0.031524818656515546,5.087572655096258,31.109070075831795,False
reliable,GCE,34,1,target_local,1,1,1,True,False,1.8229738156794184e-06,0.0031603139701186916,0.0009373030637060964,False
reliable,GCE,34,1,target_posterior,1,1,1,True,False,6.620713113747456e-06,0.004669404783106262,0.0008822774069336958,False
reliable,GCE,34,2,predicted,95,98,88,False,False,0.08203747314393339,2.3948144005392065,0.0,False
reliable,GCE,34,2,local,17,18,14,False,False,0.08203747314393339,2.3948144005392065,18.091545129872458,False
reliable,GCE,34,2,posterior,97,100,92,False,False,0.03152481865655257,5.087572655096258,13.037453723975574,False
reliable,GCE,34,2,fused,100,102,92,False,False,0.03152481865655257,5.087572655096258,13.037453723975574,False
reliable,GCE,34,2,target_local,1,1,1,True,False,7.54118471868459e-06,0.008482041835459836,0.0006806441060001056,False
reliable,GCE,34,2,target_posterior,1,1,1,True,False,6.620713113747456e-06,0.004669404783106262,0.0008822774069336958,False
reliable,GCE,35,1,predicted,107,110,102,False,False,0.031209570469950404,5.087572655096258,0.0,False
reliable,GCE,35,1,local,104,105,99,False,False,0.06291634299251214,5.445278201095249,13.335588955877483,False
reliable,GCE,35,1,posterior,103,105,98,False,False,0.05237662041382579,5.3316035500952985,32.36929030074609,False
reliable,GCE,35,1,fused,104,105,99,False,False,0.05237662041382579,5.3316035500952985,32.36929030074609,False
reliable,GCE,35,1,target_local,1,1,1,True,False,1.8432188777506298e-06,0.0017948311639286452,0.001958815729226515,False
reliable,GCE,35,1,target_posterior,1,1,1,True,False,5.550485703054164e-06,0.0023540413464346877,0.0018786612430403693,False
reliable,GCE,35,2,predicted,97,100,92,False,False,0.03120957046998704,5.087572655096258,0.0,False
reliable,GCE,35,2,local,17,18,16,False,False,0.03120957046998704,5.087572655096258,13.037453723975574,False
reliable,GCE,35,2,posterior,103,105,96,False,False,0.05237662041377439,5.3316035500952985,14.093084475924343,False
reliable,GCE,35,2,fused,104,105,96,False,False,0.05237662041377439,5.3316035500952985,14.093084475924343,False
reliable,GCE,35,2,target_local,1,1,1,True,False,6.554505982525605e-06,0.004669404783106262,0.0008822774069336958,False
