frame,robot,phase,total_count,near_count,near_sum_r,near_max_r,near_birth_labels,near_labels_from_first_three_frames,near_label_age_sum,ancestry_roots,ancestry_memberships,repeated_roots,labels_with_shared_roots,pairs_with_shared_roots,maximum_root_multiplicity,condition,backend
234,2,local,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,Guarded Scalar
234,1,posterior,161,135,0.35148526032192884,0.0026842196950722214,1,0,10071,149,151,2,2,1,2,reliable,Guarded Scalar
234,2,posterior,161,135,0.35148526032192884,0.0026842196950722214,1,0,10071,149,151,2,2,1,2,reliable,Guarded Scalar
235,1,local,166,136,0.9624166161862963,0.007418555490336789,1,0,10206,150,152,2,2,1,2,reliable,Guarded Scalar
235,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,Guarded Scalar
235,1,posterior,165,136,0.35981274251843026,0.002727768946003039,1,0,10206,150,152,2,2,1,2,reliable,Guarded Scalar
235,2,posterior,165,136,0.35981274251843026,0.002727768946003039,1,0,10206,150,152,2,2,1,2,reliable,Guarded Scalar
236,1,local,171,137,0.988007557836298,0.007560107290468484,1,0,10342,151,153,2,2,1,2,reliable,Guarded Scalar
236,2,local,22,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,Guarded Scalar
236,1,posterior,168,137,0.3659381571857752,0.0027537944562453756,1,0,10342,151,153,2,2,1,2,reliable,Guarded Scalar
236,2,posterior,168,137,0.3659381571857752,0.0027537944562453756,1,0,10342,151,153,2,2,1,2,reliable,Guarded Scalar
237,1,local,169,137,0.9153476460730702,0.00695870332051464,1,0,10477,151,153,2,2,1,2,reliable,Guarded Scalar
237,2,local,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,Guarded Scalar
237,1,posterior,168,137,0.3526793374226052,0.002641490536454378,1,0,10477,151,153,2,2,1,2,reliable,Guarded Scalar
237,2,posterior,168,137,0.3526793374226052,0.002641490536454378,1,0,10477,151,153,2,2,1,2,reliable,Guarded Scalar
238,1,local,173,138,0.9874797897783348,0.007452441502008893,1,0,10614,152,154,2,2,1,2,reliable,Guarded Scalar
238,2,local,29,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,Guarded Scalar
238,1,posterior,168,138,0.36766270492371483,0.002734021242580592,1,0,10614,152,154,2,2,1,2,reliable,Guarded Scalar
238,2,posterior,168,138,0.36766270492371483,0.002734021242580592,1,0,10614,152,154,2,2,1,2,reliable,Guarded Scalar
239,1,local,163,138,0.9731691549573184,0.007300537053906403,1,0,10750,152,154,2,2,1,2,reliable,Guarded Scalar
239,2,local,31,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,Guarded Scalar
239,1,posterior,166,138,0.3654041875622839,0.0027058830634643723,1,0,10750,152,154,2,2,1,2,reliable,Guarded Scalar
239,2,posterior,166,138,0.3654041875622839,0.0027058830634643723,1,0,10750,152,154,2,2,1,2,reliable,Guarded Scalar
240,1,local,159,139,0.9963232907931829,0.007425062855338438,1,0,10888,153,155,2,2,1,2,reliable,Guarded Scalar
240,2,local,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,Guarded Scalar
240,1,posterior,155,139,0.3709244741026628,0.0027289707050006853,1,0,10888,153,155,2,2,1,2,reliable,Guarded Scalar
240,2,posterior,155,139,0.3709244741026628,0.0027289707050006853,1,0,10888,153,155,2,2,1,2,reliable,Guarded Scalar
1,1,local,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,No-age
1,2,local,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,No-age
1,1,posterior,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,No-age
1,2,posterior,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,No-age
2,1,local,9,1,0.09606124790532805,0.09606124790532805,1,1,0,1,1,0,0,0,1,reliable,No-age
2,2,local,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,No-age
2,1,posterior,9,1,0.010208584972325912,0.010208584972325912,1,1,0,1,1,0,0,0,1,reliable,No-age
2,2,posterior,9,1,0.010208584972325912,0.010208584972325912,1,1,0,1,1,0,0,0,1,reliable,No-age
3,1,local,19,1,0.0750137650077969,0.0750137650077969,1,1,0,1,1,0,0,0,1,reliable,No-age
3,2,local,7,1,0.0010199270145905353,0.0010199270145905353,0,1,1,1,1,0,0,0,1,reliable,No-age
3,1,posterior,19,1,0.008929449267710481,0.008929449267710481,1,1,0,1,1,0,0,0,1,reliable,No-age
3,2,posterior,19,1,0.008929449267710481,0.008929449267710481,1,1,0,1,1,0,0,0,1,reliable,No-age
4,1,local,26,2,0.2638512000178818,0.1730254846326495,1,1,1,2,2,0,0,0,1,reliable,No-age
4,2,local,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,No-age
4,1,posterior,26,2,0.024166420891000438,0.014265473729460632,1,1,1,2,2,0,0,0,1,reliable,No-age
4,2,posterior,26,2,0.024166420891000438,0.014265473729460632,1,1,1,2,2,0,0,0,1,reliable,No-age
5,1,local,32,4,0.376868183760831,0.18582918596037745,1,2,5,4,4,0,0,0,1,reliable,No-age
5,2,local,22,1,0.0014304638632100576,0.0014304638632100576,0,1,2,1,1,0,0,0,1,reliable,No-age
5,1,posterior,31,3,0.03533647441204868,0.015426921213259812,1,1,3,3,3,0,0,0,1,reliable,No-age
5,2,posterior,31,3,0.0353364744120489,0.015426921213260029,1,1,3,3,3,0,0,0,1,reliable,No-age
6,1,local,38,5,0.4622626591328398,0.1658000479757587,1,2,9,5,5,0,0,0,1,reliable,No-age
6,2,local,26,2,0.0027717052544306738,0.0015485506274682478,0,1,5,2,2,0,0,0,1,reliable,No-age
6,1,posterior,37,5,0.045805295412451014,0.014757660023223767,1,2,9,5,5,0,0,0,1,reliable,No-age
6,2,posterior,37,5,0.0458052954124509,0.014757660023223661,1,2,9,5,5,0,0,0,1,reliable,No-age
7,1,local,44,6,0.5711618544004982,0.16463688815296174,1,2,14,6,6,0,0,0,1,reliable,No-age
7,2,local,24,2,0.002748190543718745,0.001480475222150301,0,1,7,2,2,0,0,0,1,reliable,No-age
7,1,posterior,44,6,0.05784016240178613,0.014388657662010652,1,2,14,6,6,0,0,0,1,reliable,No-age
7,2,posterior,44,6,0.05784016240178602,0.01438865766201055,1,2,14,6,6,0,0,0,1,reliable,No-age
8,1,local,51,9,0.7942289710118529,0.14569414385095517,1,2,25,9,9,0,0,0,1,reliable,No-age
8,2,local,24,3,0.003808480233737795,0.0014429764913599648,0,1,12,3,3,0,0,0,1,reliable,No-age
8,1,posterior,50,9,0.0852704249986433,0.01355581273438733,1,2,25,9,9,0,0,0,1,reliable,No-age
8,2,posterior,50,9,0.0852704249986433,0.01355581273438733,1,2,25,9,9,0,0,0,1,reliable,No-age
9,1,local,57,14,0.9858025211948618,0.1149088736551369,1,4,54,14,14,0,0,0,1,reliable,No-age
9,2,local,28,4,0.004624937451013313,0.0013584329248506226,0,1,18,4,4,0,0,0,1,reliable,No-age
9,1,posterior,56,14,0.1176460982253646,0.011728577088652005,1,4,54,14,14,0,0,0,1,reliable,No-age
9,2,posterior,56,14,0.11764609822536472,0.011728577088651923,1,4,54,14,14,0,0,0,1,reliable,No-age
10,1,local,63,22,1.4303478369551723,0.10553486039483985,1,6,101,23,23,0,0,0,1,reliable,No-age
10,2,local,28,1,0.0011733912607590946,0.0011733912607590946,0,1,7,1,1,0,0,0,1,reliable,No-age
10,1,posterior,62,22,0.17975472206805795,0.010572390042432657,1,6,101,23,23,0,0,0,1,reliable,No-age
10,2,posterior,62,22,0.17975472206805795,0.010572390042432657,1,6,101,23,23,0,0,0,1,reliable,No-age
11,1,local,65,26,1.2431553725147266,0.07738164496229134,1,6,131,27,27,0,0,0,1,reliable,No-age
11,2,local,31,2,0.002072709836991235,0.0010566199738556246,0,2,17,2,2,0,0,0,1,reliable,No-age
11,1,posterior,59,26,0.17890381450883827,0.008795610926091761,1,6,131,27,27,0,0,0,1,reliable,No-age
11,2,posterior,59,26,0.17890381450883827,0.008795610926091761,1,6,131,27,27,0,0,0,1,reliable,No-age
12,1,local,61,28,1.552959176387927,0.08242760578111798,1,6,160,29,29,0,0,0,1,reliable,No-age
12,2,local,25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,No-age
12,1,posterior,56,28,0.20936736242377746,0.009393653469919142,1,6,160,29,29,0,0,0,1,reliable,No-age
12,2,posterior,56,28,0.20936736242377746,0.009393653469919142,1,6,160,29,29,0,0,0,1,reliable,No-age
13,1,local,60,27,1.456657194055769,0.07967985526291639,1,5,173,28,28,0,0,0,1,reliable,No-age
13,2,local,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0,reliable,No-age
13,1,posterior,57,27,0.19922295742593285,0.009223542189106105,1,5,173,28,28,0,0,0,1,reliable,No-age
13,2,posterior,57,27,0.19922295742593285,0.009223542189106105,1,5,173,28,28,0,0,0,1,reliable,No-age
14,1,local,53,30,1.5531629499175283,0.07659774218429873,1,5,205,31,31,0,0,0,1,reliable,No-age
14,2,local,18,1,0.007686463005912856,0.007686463005912856,0,1,11,1,1,0,0,0,1,reliable,No-age
14,1,posterior,50,30,0.2285095818995967,0.019626318072761294,1,5,205,31,31,0,0,0,1,reliable,No-age
14,2,posterior,50,30,0.2285095818995967,0.019626318072761294,1,5,205,31,31,0,0,0,1,reliable,No-age
15,1,local,51,24,1.071947498662549,0.10404296858177536,1,4,172,25,25,0,0,0,1,reliable,No-age
15,2,local,13,1,0.01943005489203368,0.01943005489203368,0,1,12,1,1,0,0,0,1,reliable,No-age
15,1,posterior,49,24,0.19054165822715896,0.041946492670685454,1,4,172,25,25,0,0,0,1,reliable,No-age
15,2,posterior,49,24,0.19054165822715896,0.041946492670685454,1,4,172,25,25,0,0,0,1,reliable,No-age
16,1,local,52,24,1.1020276373580498,0.2014728595757889,1,4,192,25,25,0,0,0,1,reliable,No-age
16,2,local,12,1,0.0415270277439786,0.0415270277439786,0,1,13,1,1,0,0,0,1,reliable,No-age
16,1,posterior,49,24,0.22966653829797848,0.08627855525241555,1,4,192,25,25,0,0,0,1,reliable,No-age
16,2,posterior,49,24,0.2296665382979796,0.08627855525241668,1,4,192,25,25,0,0,0,1,reliable,No-age
17,1,local,59,16,0.8624484413354496,0.3556239711834253,1,3,145,17,17,0,0,0,1,reliable,No-age
17,2,local,10,1,0.08541576969989251,0.08541576969989251,0,1,14,1,1,0,0,0,1,reliable,No-age
17,1,posterior,58,16,0.2569403710109645,0.17025682144493673,1,3,145,17,17,0,0,0,1,reliable,No-age
17,2,posterior,58,16,0.2569403710109625,0.1702568214449347,1,3,145,17,17,0,0,0,1,reliable,No-age
18,1,local,65,10,0.7888302701765445,0.5655850128183072,1,2,101,11,11,0,0,0,1,reliable,No-age
18,2,local,13,1,0.16855425323048537,0.16855425323048537,0,1,15,1,1,0,0,0,1,reliable,No-age
18,1,posterior,65,10,0.3614488672105621,0.31701611643165317,1,2,101,11,11,0,0,0,1,reliable,No-age
18,2,posterior,65,10,0.3614488672105621,0.31701611643165317,1,2,101,11,11,0,0,0,1,reliable,No-age
19,1,local,70,6,0.8500058630784432,0.7583498119194777,1,2,75,7,7,0,0,0,1,reliable,No-age
19,2,local,16,1,0.31384595526733666,0.31384595526733666,0,1,16,1,1,0,0,0,1,reliable,No-age
19,1,posterior,69,6,0.5433889848876007,0.5220908564019009,1,2,75,7,7,0,0,0,1,reliable,No-age
19,2,posterior,69,6,0.5433889848876007,0.5220908564019009,1,2,75,7,7,0,0,0,1,reliable,No-age
20,1,local,75,1,0.9225865031682742,0.9225865031682742,0,1,17,1,1,0,0,0,1,reliable,No-age
20,2,local,18,1,0.5168699478378819,0.5168699478378819,0,1,17,1,1,0,0,0,1,reliable,No-age
20,1,posterior,74,1,0.7641256191933384,0.7641256191933384,0,1,17,1,1,0,0,0,1,reliable,No-age
20,2,posterior,74,1,0.7641256191933384,0.7641256191933384,0,1,17,1,1,0,0,0,1,reliable,No-age
21,1,local,79,1,0.9758508247266873,0.9758508247266873,0,1,18,1,1,0,0,0,1,reliable,No-age
21,2,local,16,1,0.7564843630014051,0.7564843630014051,0,1,18,1,1,0,0,0,1,reliable,No-age
21,1,posterior,74,1,0.9109122026816677,0.9109122026816677,0,1,18,1,1,0,0,0,1,reliable,No-age
21,2,posterior,74,1,0.9109122026816672,0.9109122026816672,0,1,18,1,1,0,0,0,1,reliable,No-age
22,1,local,83,1,0.9958420518461416,0.9958420518461416,0,1,19,1,1,0,0,0,1,reliable,No-age
22,2,local,10,1,0.9018030806548505,0.9018030806548505,0,1,19,1,1,0,0,0,1,reliable,No-age
22,1,posterior,83,1,0.9771607411048086,0.9771607411048086,0,1,19,1,1,0,0,0,1,reliable,No-age
22,2,posterior,83,1,0.9771607411048086,0.9771607411048086,0,1,19,1,1,0,0,0,1,reliable,No-age
23,1,local,83,1,0.9987400676078876,0.9987400676078876,0,1,20,1,1,0,0,0,1,reliable,No-age
23,2,local,13,1,0.9673891336937605,0.9673891336937605,0,1,20,1,1,0,0,0,1,reliable,No-age
23,1,posterior,83,1,0.9929489852647643,0.9929489852647643,0,1,20,1,1,0,0,0,1,reliable,No-age
23,2,posterior,83,1,0.9929489852647643,0.9929489852647643,0,1,20,1,1,0,0,0,1,reliable,No-age
24,1,local,78,1,0.9994769589719718,0.9994769589719718,0,1,21,1,1,0,0,0,1,reliable,No-age
24,2,local,13,1,0.9830194954121166,0.9830194954121166,0,1,21,1,1,0,0,0,1,reliable,No-age
24,1,posterior,78,1,0.9967468677919806,0.9967468677919806,0,1,21,1,1,0,0,0,1,reliable,No-age
24,2,posterior,78,1,0.9967468677919806,0.9967468677919806,0,1,21,1,1,0,0,0,1,reliable,No-age
25,1,local,79,1,0.9995249960986282,0.9995249960986282,0,1,22,1,1,0,0,0,1,reliable,No-age
25,2,local,15,1,0.9867793991140608,0.9867793991140608,0,1,22,1,1,0,0,0,1,reliable,No-age
25,1,posterior,78,1,0.997276692382006,0.997276692382006,0,1,22,1,1,0,0,0,1,reliable,No-age
25,2,posterior,78,1,0.997276692382006,0.997276692382006,0,1,22,1,1,0,0,0,1,reliable,No-age
26,1,local,79,1,0.9996474198351148,0.9996474198351148,0,1,23,1,1,0,0,0,1,reliable,No-age
26,2,local,14,1,0.9873039254581859,0.9873039254581859,0,1,23,1,1,0,0,0,1,reliable,No-age
26,1,posterior,74,1,0.9977014967518651,0.9977014967518651,0,1,23,1,1,0,0,0,1,reliable,No-age
26,2,posterior,74,1,0.9977014967518651,0.9977014967518651,0,1,23,1,1,0,0,0,1,reliable,No-age
27,1,local,81,1,0.9996613831453495,0.9996613831453495,0,1,24,1,1,0,0,0,1,reliable,No-age
27,2,local,8,1,0.9877244817843465,0.9877244817843465,0,1,24,1,1,0,0,0,1,reliable,No-age
27,1,posterior,80,1,0.9977879039384208,0.9977879039384208,0,1,24,1,1,0,0,0,1,reliable,No-age
27,2,posterior,80,1,0.9977879039384208,0.9977879039384208,0,1,24,1,1,0,0,0,1,reliable,No-age
28,1,local,82,1,0.9994597954259336,0.9994597954259336,0,1,25,1,1,0,0,0,1,reliable,No-age
28,2,local,11,1,0.9878100248990366,0.9878100248990366,0,1,25,1,1,0,0,0,1,reliable,No-age
28,1,posterior,82,1,0.9972240270596996,0.9972240270596996,0,1,25,1,1,0,0,0,1,reliable,No-age
28,2,posterior,82,1,0.9972240270596996,0.9972240270596996,0,1,25,1,1,0,0,0,1,reliable,No-age
29,1,local,84,1,0.9995745017724612,0.9995745017724612,0,1,26,1,1,0,0,0,1,reliable,No-age
29,2,local,11,1,0.9872517867891026,0.9872517867891026,0,1,26,1,1,0,0,0,1,reliable,No-age
29,1,posterior,84,1,0.997477934466898,0.997477934466898,0,1,26,1,1,0,0,0,1,reliable,No-age
29,2,posterior,84,1,0.997477934466898,0.997477934466898,0,1,26,1,1,0,0,0,1,reliable,No-age
30,1,local,86,1,0.9995999839237596,0.9995999839237596,0,1,27,1,1,0,0,0,1,reliable,No-age
30,2,local,11,1,0.9875031551222291,0.9875031551222291,0,1,27,1,1,0,0,0,1,reliable,No-age
30,1,posterior,84,1,0.9975780464858102,0.9975780464858102,0,1,27,1,1,0,0,0,1,reliable,No-age
30,2,posterior,84,1,0.9975780464858102,0.9975780464858102,0,1,27,1,1,0,0,0,1,reliable,No-age
31,1,local,90,1,0.9995784105707266,0.9995784105707266,0,1,28,1,1,0,0,0,1,reliable,No-age
31,2,local,10,1,0.987602266020952,0.987602266020952,0,1,28,1,1,0,0,0,1,reliable,No-age
31,1,posterior,89,1,0.9975249856760053,0.9975249856760053,0,1,28,1,1,0,0,0,1,reliable,No-age
31,2,posterior,89,1,0.9975249856760053,0.9975249856760053,0,1,28,1,1,0,0,0,1,reliable,No-age
32,1,local,94,1,0.9994780804139307,0.9994780804139307,0,1,29,1,1,0,0,0,1,reliable,No-age
32,2,local,12,1,0.9875497358192453,0.9875497358192453,0,1,29,1,1,0,0,0,1,reliable,No-age
32,1,posterior,94,1,0.997243797608878,0.997243797608878,0,1,29,1,1,0,0,0,1,reliable,No-age
32,2,posterior,94,1,0.997243797608878,0.997243797608878,0,1,29,1,1,0,0,0,1,reliable,No-age
33,1,local,98,1,0.9995613928054752,0.9995613928054752,0,1,30,1,1,0,0,0,1,reliable,No-age
33,2,local,16,1,0.9872713596327892,0.9872713596327892,0,1,30,1,1,0,0,0,1,reliable,No-age
33,1,posterior,98,1,0.997441842489129,0.997441842489129,0,1,30,1,1,0,0,0,1,reliable,No-age
33,2,posterior,98,1,0.997441842489129,0.997441842489129,0,1,30,1,1,0,0,0,1,reliable,No-age
34,1,local,102,1,0.9996520544436495,0.9996520544436495,0,1,31,1,1,0,0,0,1,reliable,No-age
34,2,local,18,1,0.9874674240642377,0.9874674240642377,0,1,31,1,1,0,0,0,1,reliable,No-age
34,1,posterior,100,1,0.997736808186336,0.997736808186336,0,1,31,1,1,0,0,0,1,reliable,No-age
34,2,posterior,100,1,0.997736808186336,0.997736808186336,0,1,31,1,1,0,0,0,1,reliable,No-age
35,1,local,105,1,0.9994431112476402,0.9994431112476402,0,1,32,1,1,0,0,0,1,reliable,No-age
35,2,local,18,1,0.9877594401044727,0.9877594401044727,0,1,32,1,1,0,0,0,1,reliable,No-age
35,1,posterior,105,1,0.9971797921342311,0.9971797921342311,0,1,32,1,1,0,0,0,1,reliable,No-age
35,2,posterior,105,1,0.9971797921342311,0.9971797921342311,0,1,32,1,1,0,0,0,1,reliable,No-age
36,1,local,105,1,0.9995442505140393,0.9995442505140393,0,1,33,1,1,0,0,0,1,reliable,No-age
36,2,local,21,1,0.9872079942128889,0.9872079942128889,0,1,33,1,1,0,0,0,1,reliable,No-age
36,1,posterior,102,1,0.9973860584125079,0.9973860584125079,0,1,33,1,1,0,0,0,1,reliable,No-age
36,2,posterior,102,1,0.9973860584125079,0.9973860584125079,0,1,33,1,1,0,0,0,1,reliable,No-age
37,1,local,107,1,0.9996825530456166,0.9996825530456166,0,1,34,1,1,0,0,0,1,reliable,No-age
37,2,local,17,1,0.9874121978283829,0.9874121978283829,0,1,34,1,1,0,0,0,1,reliable,No-age
37,1,posterior,106,1,0.9978327432232141,0.9978327432232141,0,1,34,1,1,0,0,0,1,reliable,No-age
37,2,posterior,106,1,0.9978327432232141,0.9978327432232141,0,1,34,1,1,0,0,0,1,reliable,No-age
38,1,local,107,1,0.9995619760982394,0.9995619760982394,0,1,35,1,1,0,0,0,1,reliable,No-age
38,2,local,19,1,0.987854415790982,0.987854415790982,0,1,35,1,1,0,0,0,1,reliable,No-age
38,1,posterior,103,1,0.9975045495988473,0.9975045495988473,0,1,35,1,1,0,0,0,1,reliable,No-age
38,2,posterior,103,1,0.9975045495988473,0.9975045495988473,0,1,35,1,1,0,0,0,1,reliable,No-age
39,1,local,109,1,0.9995618804708506,0.9995618804708506,0,1,36,1,1,0,0,0,1,reliable,No-age
39,2,local,14,1,0.9875295041028588,0.9875295041028588,0,1,36,1,1,0,0,0,1,reliable,No-age
39,1,posterior,107,1,0.9974701323531814,0.9974701323531814,0,1,36,1,1,0,0,0,1,reliable,No-age
39,2,posterior,107,1,0.9974701323531814,0.9974701323531814,0,1,36,1,1,0,0,0,1,reliable,No-age
40,1,local,112,1,0.9996358389975962,0.9996358389975962,0,1,37,1,1,0,0,0,1,reliable,No-age
40,2,local,14,1,0.9874954310296495,0.9874954310296495,0,1,37,1,1,0,0,0,1,reliable,No-age
40,1,posterior,112,1,0.9976882675125034,0.9976882675125034,0,1,37,1,1,0,0,0,1,reliable,No-age
40,2,posterior,112,1,0.9976882675125034,0.9976882675125034,0,1,37,1,1,0,0,0,1,reliable,No-age
41,1,local,114,1,0.9994796478423721,0.9994796478423721,0,1,38,1,1,0,0,0,1,reliable,No-age
41,2,local,16,1,0.9877113848373783,0.9877113848373783,0,1,38,1,1,0,0,0,1,reliable,No-age
41,1,posterior,111,1,0.9972663913849519,0.9972663913849519,0,1,38,1,1,0,0,0,1,reliable,No-age
41,2,posterior,111,1,0.9972663913849519,0.9972663913849519,0,1,38,1,1,0,0,0,1,reliable,No-age
42,1,local,116,1,0.9995085555743362,0.9995085555743362,0,1,39,1,1,0,0,0,1,reliable,No-age
42,2,local,12,1,0.9872937274711023,0.9872937274711023,0,1,39,1,1,0,0,0,1,reliable,No-age
42,1,posterior,112,1,0.9972961528718993,0.9972961528718993,0,1,39,1,1,0,0,0,1,reliable,No-age
42,2,posterior,112,1,0.9972961528718993,0.9972961528718993,0,1,39,1,1,0,0,0,1,reliable,No-age
43,1,local,119,1,0.9995917757454442,0.9995917757454442,0,1,40,1,1,0,0,0,1,reliable,No-age
43,2,local,11,1,0.9873231913431804,0.9873231913431804,0,1,40,1,1,0,0,0,1,reliable,No-age
43,1,posterior,119,1,0.9975363301481188,0.9975363301481188,0,1,40,1,1,0,0,0,1,reliable,No-age
43,2,posterior,119,1,0.9975363301481188,0.9975363301481188,0,1,40,1,1,0,0,0,1,reliable,No-age
44,1,local,122,1,0.9996471516765937,0.9996471516765937,0,1,41,1,1,0,0,0,1,reliable,No-age
44,2,local,17,1,0.9875609668466376,0.9875609668466376,0,1,41,1,1,0,0,0,1,reliable,No-age
44,1,posterior,121,1,0.9977297780204325,0.9977297780204325,0,1,41,1,1,0,0,0,1,reliable,No-age
44,2,posterior,121,1,0.9977297780204325,0.9977297780204325,0,1,41,1,1,0,0,0,1,reliable,No-age
45,1,local,125,1,0.9996740976342634,0.9996740976342634,0,1,42,1,1,0,0,0,1,reliable,No-age
45,2,local,16,1,0.8896846115057898,0.8896846115057898,0,1,42,1,1,0,0,0,1,reliable,No-age
45,1,posterior,124,1,0.9931860676638484,0.9931860676638484,0,1,42,1,1,0,0,0,1,reliable,No-age
45,2,posterior,124,1,0.9931860676638484,0.9931860676638484,0,1,42,1,1,0,0,0,1,reliable,No-age
46,1,local,128,1,0.999437798283504,0.999437798283504,0,1,43,1,1,0,0,0,1,reliable,No-age
46,2,local,14,1,0.854474525186007,0.854474525186007,0,1,43,1,1,0,0,0,1,reliable,No-age
46,1,posterior,126,1,0.9895610212297214,0.9895610212297214,0,1,43,1,1,0,0,0,1,reliable,No-age
46,2,posterior,126,1,0.9895610212297214,0.9895610212297214,0,1,43,1,1,0,0,0,1,reliable,No-age
47,1,local,131,1,0.9992535041110664,0.9992535041110664,0,1,44,1,1,0,0,0,1,reliable,No-age
47,2,local,16,1,0.8281116252390618,0.8281116252390618,0,1,44,1,1,0,0,0,1,reliable,No-age
47,1,posterior,130,1,0.9867613828170859,0.9867613828170859,0,1,44,1,1,0,0,0,1,reliable,No-age
47,2,posterior,130,1,0.9867613828170859,0.9867613828170859,0,1,44,1,1,0,0,0,1,reliable,No-age
48,1,local,134,1,0.999059544030787,0.999059544030787,0,1,45,1,1,0,0,0,1,reliable,No-age
48,2,local,16,1,0.8087162984575976,0.8087162984575976,0,1,45,1,1,0,0,0,1,reliable,No-age
48,1,posterior,134,1,0.984172077025518,0.984172077025518,0,1,45,1,1,0,0,0,1,reliable,No-age
48,2,posterior,134,1,0.984172077025518,0.984172077025518,0,1,45,1,1,0,0,0,1,reliable,No-age
49,1,local,137,1,0.9993189508743405,0.9993189508743405,0,1,46,1,1,0,0,0,1,reliable,No-age
49,2,local,13,1,0.7914777819942571,0.7914777819942571,0,1,46,1,1,0,0,0,1,reliable,No-age
49,1,posterior,136,1,0.9857437803365199,0.9857437803365199,0,1,46,1,1,0,0,0,1,reliable,No-age
49,2,posterior,136,1,0.9857437803365197,0.9857437803365197,0,1,46,1,1,0,0,0,1,reliable,No-age
50,1,local,140,1,0.9989033657623905,0.9989033657623905,0,1,47,1,1,0,0,0,1,reliable,No-age
50,2,local,13,1,0.8018635711290312,0.8018635711290312,0,1,47,1,1,0,0,0,1,reliable,No-age
50,1,posterior,138,1,0.9825745843616744,0.9825745843616744,0,1,47,1,1,0,0,0,1,reliable,No-age
50,2,posterior,138,1,0.9825745843616744,0.9825745843616744,0,1,47,1,1,0,0,0,1,reliable,No-age
51,1,local,143,1,0.9990857197986382,0.9990857197986382,0,1,48,1,1,0,0,0,1,reliable,No-age
